full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Niklas Stark,25,797817600,Bundesliga,2019/2020,Defender,Hertha BSC,1735,776,959,Germany,21,9,11,1,1,0,0,0,0,0,0,2,1,1,39,20,19,8,0,0.05,0,0.05,0.12,0,1735,2.02,44,83,217,0,0.41,211,328,133,12
Niklas Süle,24,810086400,Bundesliga,2019/2020,Defender,Bayern München,642,360,282,Germany,8,4,4,0,0,0,1,0,1,0,0,2,1,1,9,5,4,1,0,0.14,0.14,0,0,0,0,1.26,71,80,642,642,0.14,320,110,49,29
Niko Gießelmann,28,685843200,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,2056,934,1122,Germany,25,10,12,1,1,0,1,1,0,0,0,4,3,1,44,14,30,6,0,0.09,0.04,0.04,0.1,0,2056,1.93,47,82,343,2056,0.26,216,234,122,10
Nils Petersen,31,597369600,Bundesliga,2019/2020,Forward,Freiburg,2428,1194,1234,Germany,34,11,13,11,4,7,2,1,1,1,0,7,6,1,32,10,22,1,0,0.48,0.07,0.41,0.3,0.51,221,1.19,76,71,2428,1214,0.04,39,208,-1,1
Nils Stendera,19,970272000,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Noah Katterbach,19,987120000,Bundesliga,2019/2020,Midfielder,Köln,1319,675,644,Germany,18,9,7,0,0,0,0,0,0,0,0,4,4,0,30,11,19,2,0,0,0,0,0,0,0,2.05,44,73,660,0,0.14,253,276,-1,17
Noah-Joel Sarenren-Bazee,23,840585600,Bundesliga,2019/2020,Midfielder,Augsburg,378,126,252,Nigeria,10,1,3,1,0,1,0,0,0,0,0,3,1,2,4,1,3,1,0,0.24,0,0.24,0,0.36,378,0.95,95,38,378,0,0.24,92,284,-1,11
Nordi Mukiele Mulere,22,878342400,Bundesliga,2019/2020,Defender,RB Leipzig,1785,893,892,France,25,11,10,3,2,1,1,0,1,0,0,8,2,6,19,11,8,1,0,0.2,0.05,0.15,0.2,0.1,595,0.96,94,71,1785,1785,0.05,129,221,18,8
Nuri Şahin,31,589420800,Bundesliga,2019/2020,Midfielder,Werder Bremen,1258,477,781,Turkey,16,7,9,0,0,0,3,1,2,0,0,1,0,1,33,13,20,5,1,0.21,0.21,0,0,0,0,2.36,38,79,252,419,0.36,310,62,-1,27
Obite Evan N'Dicka,20,935107200,Bundesliga,2019/2020,Defender,Eintracht Frankfurt,1724,694,1030,France,22,8,12,1,0,1,1,0,1,0,0,2,2,0,34,12,22,3,0,0.1,0.05,0.05,0,0.09,1724,1.77,51,78,575,1724,0.16,209,222,106,14
Oliver Batista Meier,19,982281600,Bundesliga,2019/2020,Forward,Bayern München,12,12,0,Germany,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,17
Oliver Baumann,30,644284800,Bundesliga,2019/2020,Goalkeeper,Hoffenheim,2700,1350,1350,Germany,30,15,15,0,0,0,0,0,0,0,0,7,3,4,47,32,15,1,0,0,0,0,0,0,0,1.57,57,90,2700,0,0.03,349,350,81,15
Oliver Fink,38,392169600,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,675,387,288,Germany,14,5,3,0,0,0,1,1,0,0,0,1,1,0,16,6,10,2,0,0.13,0.13,0,0,0,0,2.13,42,48,338,675,0.27,342,123,-1,24
Omar Marmoush,21,918345600,Bundesliga,2019/2020,Forward,Wolfsburg,76,35,41,Egypt,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3.55,25,15,0,0,0,-1,-1,-1,25
Omar Mascarell González,27,728611200,Bundesliga,2019/2020,Midfielder,Schalke 04,2029,1047,982,Spain,23,12,11,0,0,0,1,0,1,0,0,7,4,3,29,15,14,4,0,0.04,0.04,0,0,0,0,1.29,70,88,507,2029,0.18,392,243,-1,24
Omar Rekik,18,1008806400,Bundesliga,2019/2020,Defender,Hertha BSC,0,0,0,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ömer Toprak,31,616982400,Bundesliga,2019/2020,Defender,Werder Bremen,718,421,297,Turkey,10,5,4,0,0,0,0,0,0,0,0,1,0,1,14,10,4,2,0,0,0,0,0,0,0,1.75,51,72,359,0,0.25,309,314,104,28
Ondrej Duda,25,786585600,Bundesliga,2019/2020,Midfielder,Hertha BSC,451,165,286,Slovakia,7,2,4,0,0,0,1,0,1,0,0,0,0,0,8,2,6,2,0,0.2,0.2,0,0,0,0,1.6,56,64,226,451,0.4,325,69,-1,27
Oscar Wendt,34,498960000,Bundesliga,2019/2020,Defender,Borussia M'gladbach,1675,821,854,Sweden,25,9,9,2,1,1,2,1,1,0,0,5,3,2,19,8,11,3,0,0.21,0.11,0.11,0.11,0.11,838,1.02,88,67,558,838,0.16,155,145,25,10
Ozan Muhammed Kabak,20,953942400,Bundesliga,2019/2020,Defender,Schalke 04,1775,847,928,Turkey,26,10,11,3,1,2,1,1,0,0,0,5,3,2,37,17,20,4,0,0.2,0.05,0.15,0.11,0.19,592,1.88,48,68,444,1775,0.2,132,225,118,5
Paco Alcácer,26,746668800,Bundesliga,2019/2020,Forward,Borussia Dortmund,528,233,295,Spain,11,3,3,5,3,2,1,1,0,0,0,3,2,1,12,4,8,0,0,1.02,0.17,0.85,1.16,0.61,106,2.05,44,48,0,528,0,7,90,-1,6
Pal Dardai,21,924912000,Bundesliga,2019/2020,Forward,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Panagiotis Retsos,21,902620800,Bundesliga,2019/2020,Defender,Bayer Leverkusen,114,44,70,Greece,3,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,2.37,38,38,0,0,0,-1,-1,-1,17
Pascal Köpke,24,810086400,Bundesliga,2019/2020,Forward,Hertha BSC,119,101,18,Germany,4,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,1.51,60,30,0,0,0,-1,-1,-1,24
Patrick Herrmann,29,666316800,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,1452,886,566,Germany,27,10,6,6,5,1,6,5,1,0,0,6,2,4,16,8,8,4,0,0.74,0.37,0.37,0.51,0.16,242,0.99,91,54,363,242,0.25,49,16,-1,5
Patrik Schick,24,822441600,Bundesliga,2019/2020,Forward,RB Leipzig,1302,710,592,Czech Republic,22,8,7,10,6,4,2,2,0,0,0,6,1,5,12,6,6,3,0,0.83,0.14,0.69,0.76,0.61,130,0.83,109,59,434,651,0.21,10,112,-1,2
Paul Will,21,920246400,Bundesliga,2019/2020,Midfielder,Bayern München,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Paulo Henrique Sampaio Filho,20,963619200,Bundesliga,2019/2020,Midfielder,Bayer Leverkusen,292,199,93,Brazil,13,1,0,3,2,1,2,2,0,0,0,5,2,3,2,1,1,1,0,1.54,0.62,0.92,0.9,0.97,97,0.62,146,22,292,146,0.31,4,3,-1,7
Paulo Otavio Rosa Silva,25,785548800,Bundesliga,2019/2020,Defender,Wolfsburg,380,180,200,Brazil,5,2,2,0,0,0,1,0,1,0,0,2,2,0,5,0,5,3,0,0.24,0.24,0,0,0,0,1.18,76,76,127,380,0.71,263,51,39,17
Pavao Pervan,32,563760000,Bundesliga,2019/2020,Goalkeeper,Wolfsburg,720,360,360,Austria,8,4,4,0,0,0,0,0,0,0,0,3,2,1,7,2,5,0,0,0,0,0,0,0,0,0.88,103,90,0,0,0,299,305,11,20
Pavel Kadeřábek,28,704160000,Bundesliga,2019/2020,Defender,Hoffenheim,2476,1253,1223,Czech Republic,30,14,14,2,2,0,7,3,4,0,0,7,3,4,38,25,13,2,0,0.33,0.25,0.07,0.14,0,1238,1.38,65,83,1238,354,0.07,184,44,58,9
Per Ciljan Skjelbred,33,550800000,Bundesliga,2019/2020,Midfielder,Hertha BSC,1637,714,923,Norway,24,9,12,0,0,0,0,0,0,0,0,8,5,3,19,7,12,4,0,0,0,0,0,0,0,1.04,86,68,409,0,0.22,326,329,-1,25
Péter Gulácsi,30,641952000,Bundesliga,2019/2020,Goalkeeper,RB Leipzig,2880,1530,1350,Hungary,32,17,15,0,0,0,1,0,1,0,0,10,2,8,27,18,9,0,0,0.03,0.03,0,0,0,0,0.84,107,90,0,2880,0,366,247,8,20
Peter Pekarík,33,531014400,Bundesliga,2019/2020,Defender,Hertha BSC,770,320,450,Slovakia,9,4,5,0,0,0,0,0,0,0,0,4,3,1,10,4,6,2,0,0,0,0,0,0,0,1.17,77,86,385,0,0.23,248,255,37,17
Philipp Bargfrede,31,604886400,Bundesliga,2019/2020,Midfielder,Werder Bremen,586,319,267,Germany,15,4,2,0,0,0,0,0,0,0,0,2,0,2,10,5,5,3,1,0,0,0,0,0,0,1.54,59,39,195,0,0.46,278,270,-1,18
Philipp Lienhart,24,837043200,Bundesliga,2019/2020,Defender,Freiburg,1815,884,931,Austria,22,10,10,0,0,0,1,0,1,0,0,5,4,1,21,5,16,3,0,0.05,0.05,0,0,0,0,1.04,86,83,605,1815,0.15,372,223,27,25
Philipp Max,26,749347200,Bundesliga,2019/2020,Defender,Augsburg,2713,1481,1232,Germany,31,17,14,8,5,3,6,4,2,1,0,7,3,4,48,26,22,5,0,0.46,0.2,0.27,0.3,0.22,339,1.59,57,88,543,452,0.17,77,73,83,2
Philipp Mwene,26,759801600,Bundesliga,2019/2020,Defender,Mainz 05,316,226,90,Austria,4,3,1,0,0,0,0,0,0,0,0,2,1,1,2,2,0,1,0,0,0,0,0,0,0,0.57,158,79,316,0,0.28,265,273,3,15
Philipp Pentke,35,483753600,Bundesliga,2019/2020,Goalkeeper,Hoffenheim,360,180,180,Germany,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,3,1,1,0,0,0,0,0,0,0,1,90,90,360,0,0.25,356,348,23,18
Philipp Tschauner,34,499824000,Bundesliga,2019/2020,Goalkeeper,RB Leipzig,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Philippe Coutinho,28,708307200,Bundesliga,2019/2020,Midfielder,Bayern München,1413,745,668,Brazil,23,8,7,8,4,4,6,4,2,1,0,11,6,5,12,5,7,0,0,0.89,0.38,0.51,0.48,0.54,177,0.76,118,61,0,236,0,22,14,-1,3
Phillip Menzel,21,903398400,Bundesliga,2019/2020,Goalkeeper,Wolfsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pierre Kunde Malong,25,806716800,Bundesliga,2019/2020,Midfielder,Mainz 05,1872,913,959,Cameroon,28,11,11,4,0,4,0,0,0,0,0,5,2,3,43,21,22,6,0,0.19,0,0.19,0,0.38,468,2.07,44,67,312,0,0.29,108,384,-1,4
Rabbi Matondo,19,968457600,Bundesliga,2019/2020,Forward,Schalke 04,1167,601,566,Wales,20,8,6,2,1,1,0,0,0,0,0,3,2,1,28,13,15,1,0,0.15,0,0.15,0.15,0.16,584,2.16,42,58,1167,0,0.08,126,265,-1,7
Rafael Czichos,30,642643200,Bundesliga,2019/2020,Defender,Köln,2210,1119,1091,Germany,26,13,13,1,0,1,1,1,0,0,0,5,4,1,49,16,33,4,1,0.08,0.04,0.04,0,0.08,2210,2,45,85,553,2210,0.16,215,241,131,10
Rafał Gikiewicz,32,562204800,Bundesliga,2019/2020,Goalkeeper,Union Berlin,2970,1530,1440,Poland,33,17,16,0,0,0,0,0,0,0,0,8,7,1,49,18,31,0,0,0,0,0,0,0,0,1.48,61,90,0,0,0,358,358,67,21
Raffael,35,480816000,Bundesliga,2019/2020,Forward,Borussia M'gladbach,56,44,12,Brazil,8,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,20
Ramazan Özcan,36,457228800,Bundesliga,2019/2020,Goalkeeper,Bayer Leverkusen,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Ramy Bensebaini,25,797990400,Bundesliga,2019/2020,Defender,Borussia M'gladbach,1450,729,721,Algeria,19,8,8,5,3,2,3,1,2,2,0,4,1,3,17,10,7,8,1,0.5,0.19,0.31,0.37,0.25,290,1.06,85,76,181,483,0.5,64,77,29,7
Rani Khedira,26,759628800,Bundesliga,2019/2020,Midfielder,Augsburg,2658,1322,1336,Germany,32,16,16,0,0,0,2,2,0,0,0,7,3,4,50,23,27,8,0,0.07,0.07,0,0,0,0,1.69,53,83,332,1329,0.27,336,202,-1,27
Raphaël Adelino José Guerreiro,26,756518400,Bundesliga,2019/2020,Defender,Borussia Dortmund,2340,1209,1131,Portugal,29,14,12,8,6,2,2,2,0,0,0,13,8,5,29,12,17,3,0,0.38,0.08,0.31,0.45,0.16,293,1.12,81,81,780,1170,0.12,65,183,33,4
Raphael Framberger,24,810345600,Bundesliga,2019/2020,Defender,Augsburg,1171,563,608,Germany,18,5,7,0,0,0,2,2,0,0,0,5,2,3,13,8,5,3,0,0.15,0.15,0,0,0,0,1,90,65,390,586,0.23,266,104,24,22
Raphael Wolf,32,581558400,Bundesliga,2019/2020,Goalkeeper,Fortuna Düsseldorf,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Reece Oxford,21,913766400,Bundesliga,2019/2020,Defender,Augsburg,367,247,120,England,12,2,0,0,0,0,0,0,0,0,0,2,0,2,13,11,2,0,0,0,0,0,0,0,0,3.19,28,31,0,0,0,337,340,151,20
Renato Sanches,22,871862400,Bundesliga,2019/2020,Midfielder,Bayern München,5,5,0,Portugal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,28
Renato Steffen,28,689126400,Bundesliga,2019/2020,Midfielder,Wolfsburg,1590,909,681,Switzerland,27,11,8,6,3,3,3,1,2,0,0,4,3,1,23,12,11,6,0,0.51,0.17,0.34,0.3,0.4,265,1.3,69,59,265,530,0.34,56,89,-1,2
Rifet Kapič,25,804729600,Bundesliga,2019/2020,Midfielder,Paderborn,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Robert Andrich,25,780192000,Bundesliga,2019/2020,Midfielder,Union Berlin,2579,1266,1313,Germany,30,15,15,1,1,0,2,2,0,0,0,6,5,1,47,17,30,13,1,0.1,0.07,0.03,0.07,0,2579,1.64,55,86,198,1290,0.45,227,192,-1,10
Robert Lewandowski,31,588124800,Bundesliga,2019/2020,Forward,Bayern München,2762,1332,1430,Poland,31,15,16,34,19,15,4,3,1,5,0,13,6,7,28,14,14,5,0,1.24,0.13,1.11,1.28,0.94,81,0.91,99,89,552,691,0.16,2,117,-1,1
Robert Skov,24,832550400,Bundesliga,2019/2020,Midfielder,Hoffenheim,2612,1303,1309,Denmark,31,14,15,4,3,1,7,3,4,0,0,6,3,3,43,27,16,4,0,0.38,0.24,0.14,0.21,0.07,653,1.48,61,84,653,373,0.14,137,53,-1,6
Robert Voloder,19,989366400,Bundesliga,2019/2020,Defender,Köln,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Robert Zulj,28,697248000,Bundesliga,2019/2020,Midfielder,Hoffenheim,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Robin Bormuth,24,811468800,Bundesliga,2019/2020,Defender,Fortuna Düsseldorf,180,180,0,Germany,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,45,60,0,0,0,-1,-1,-1,20
Robin Knoche,28,706492800,Bundesliga,2019/2020,Defender,Wolfsburg,1592,982,610,Germany,21,11,6,1,0,1,0,0,0,0,0,6,3,3,17,9,8,2,0,0.06,0,0.06,0,0.15,1592,0.96,94,76,796,0,0.11,201,304,17,14
Robin Koch,24,837561600,Bundesliga,2019/2020,Defender,Freiburg,2708,1371,1337,Germany,32,16,15,1,1,0,0,0,0,0,0,7,6,1,37,13,24,3,0,0.03,0,0.03,0.07,0,2708,1.23,73,85,903,0,0.1,235,346,44,12
Robin Quaison,26,750124800,Bundesliga,2019/2020,Midfielder,Mainz 05,2613,1388,1225,Sweden,32,17,14,13,5,8,2,1,1,1,0,4,2,2,55,25,30,2,0,0.52,0.07,0.45,0.32,0.59,201,1.89,48,82,1307,1307,0.07,31,209,-1,1
Robin Zentner,25,783302400,Bundesliga,2019/2020,Goalkeeper,Mainz 05,1936,1036,900,Germany,22,12,10,0,0,0,0,0,0,0,0,3,2,1,39,16,23,1,0,0,0,0,0,0,0,1.81,50,88,1936,0,0.05,384,382,109,19
Roland Sallai,23,864259200,Bundesliga,2019/2020,Midfielder,Freiburg,1170,639,531,Hungary,21,8,7,2,1,1,0,0,0,0,0,4,4,0,14,3,11,2,0,0.15,0,0.15,0.14,0.17,585,1.08,84,56,585,0,0.15,133,376,-1,6
Roman Bürki,29,658540800,Bundesliga,2019/2020,Goalkeeper,Borussia Dortmund,2771,1331,1440,Switzerland,31,15,16,0,0,0,0,0,0,0,0,13,8,5,40,16,24,0,0,0,0,0,0,0,0,1.3,69,89,0,0,0,239,368,52,20
Ronaël Pierre-Gabriel,22,897696000,Bundesliga,2019/2020,Defender,Mainz 05,579,242,337,France,8,4,4,0,0,0,1,0,1,0,0,1,1,0,22,3,19,3,0,0.16,0.16,0,0,0,0,3.42,26,72,193,579,0.47,382,97,152,21
Rouwen Hennings,32,557107200,Bundesliga,2019/2020,Forward,Fortuna Düsseldorf,2459,1289,1170,Germany,32,14,13,15,8,7,0,0,0,4,0,4,3,1,52,23,29,4,0,0.55,0,0.55,0.56,0.54,164,1.9,47,77,615,0,0.15,17,319,-1,1
Ruben Vargas,21,902275200,Bundesliga,2019/2020,Forward,Augsburg,2538,1316,1222,Switzerland,33,15,14,6,4,2,1,1,0,0,0,7,3,4,50,25,25,8,0,0.25,0.04,0.21,0.27,0.15,423,1.77,51,77,317,2538,0.28,103,230,-1,3
Rune Jarstein,35,465264000,Bundesliga,2019/2020,Goalkeeper,Hertha BSC,2548,1350,1198,Norway,29,15,14,0,0,0,0,0,0,0,0,9,6,3,43,25,18,2,1,0,0,0,0,0,0,1.52,59,88,849,0,0.11,323,326,72,20
Şahverdi Çetin,19,970099200,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Salif Sané,29,651542400,Bundesliga,2019/2020,Midfielder,Schalke 04,1125,571,554,Senegal,15,6,7,2,0,2,1,1,0,0,0,3,2,1,16,5,11,4,0,0.24,0.08,0.16,0,0.32,563,1.28,70,75,281,1125,0.32,119,191,-1,8
Salomon Armand Magloire Kalou,34,492048000,Bundesliga,2019/2020,Midfielder,Hertha BSC,146,108,38,Côte d'Ivoire,5,1,0,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0.62,0,0.62,0.83,0,146,2.47,37,29,0,0,0,-1,-1,-1,9
Samúel Friðjónsson,24,824947200,Bundesliga,2019/2020,Midfielder,Paderborn,190,76,114,Iceland,5,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,0,0,0,0,0,0,0,2.37,38,38,190,0,0.47,-1,-1,-1,19
Santiago Ascacibar,23,856828800,Bundesliga,2019/2020,Midfielder,Hertha BSC,633,450,183,Argentina,8,5,2,0,0,0,1,0,1,0,0,2,1,1,15,13,2,2,0,0.14,0.14,0,0,0,0,2.13,42,79,317,633,0.28,268,109,-1,18
Sargis Adamyan,27,738115200,Bundesliga,2019/2020,Forward,Hoffenheim,742,373,369,Armenia,15,3,3,5,1,4,1,1,0,0,0,4,2,2,10,6,4,1,0,0.73,0.12,0.61,0.24,0.98,148,1.21,74,49,742,742,0.12,14,136,-1,4
Sarpeet Singh,21,919468800,Bundesliga,2019/2020,Midfielder,Bayern München,72,72,0,New Zealand,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.25,72,36,0,0,0,-1,-1,-1,25
Sebastiaan Bornauw,21,922060800,Bundesliga,2019/2020,Defender,Köln,2449,1433,1016,Belgium,28,16,12,6,4,2,0,0,0,0,0,5,5,0,55,21,34,6,1,0.22,0,0.22,0.25,0.18,408,2.02,45,87,350,0,0.26,98,310,134,2
Sebastian Andersson,29,679536000,Bundesliga,2019/2020,Forward,Union Berlin,2689,1326,1363,Sweden,33,15,16,12,6,6,1,0,1,1,1,7,6,1,47,16,31,5,0,0.44,0.03,0.4,0.41,0.4,224,1.57,57,81,538,2689,0.17,44,250,-1,1
Sebastian Langkamp,32,569203200,Bundesliga,2019/2020,Defender,Werder Bremen,313,133,180,Germany,5,1,2,0,0,0,0,0,0,0,0,1,0,1,5,2,3,3,0,0,0,0,0,0,0,1.44,63,63,104,0,0.86,252,258,63,13
Sebastian Polter,29,670464000,Bundesliga,2019/2020,Forward,Union Berlin,351,146,205,Germany,13,1,1,2,1,1,2,1,1,2,0,2,2,0,3,0,3,2,1,1.03,0.51,0.51,0.62,0.44,176,0.77,117,27,117,176,0.77,21,5,-1,7
Sebastian Rode,29,655603200,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,1949,992,957,Germany,29,12,13,3,3,0,3,1,2,0,0,5,4,1,40,16,24,6,0,0.28,0.14,0.14,0.27,0,650,1.85,49,67,325,650,0.28,138,108,-1,7
Sebastian Rudy,30,636163200,Bundesliga,2019/2020,Midfielder,Hoffenheim,2739,1326,1413,Germany,32,15,16,1,0,1,3,1,2,0,0,7,2,5,45,32,13,9,0,0.13,0.1,0.03,0,0.06,2739,1.48,61,86,304,913,0.3,226,152,-1,14
Sebastian Schonlau,25,776044800,Bundesliga,2019/2020,Midfielder,Paderborn,2070,1080,990,Germany,23,12,11,2,2,0,0,0,0,0,0,5,1,4,42,26,16,2,0,0.09,0,0.09,0.17,0,1035,1.83,49,90,1035,0,0.09,166,278,-1,7
Sebastian Vasiliadis,22,875923200,Bundesliga,2019/2020,Midfielder,Paderborn,2811,1334,1477,Germany,32,15,17,1,1,0,1,1,0,0,0,5,1,4,62,37,25,10,0,0.06,0.03,0.03,0.07,0,2811,1.99,45,88,281,2811,0.32,230,251,-1,16
Serge Gnabry,25,805680000,Bundesliga,2019/2020,Forward,Bayern München,2203,1088,1115,Germany,31,12,14,12,4,8,10,6,4,0,0,15,7,8,22,11,11,0,0,0.9,0.41,0.49,0.33,0.65,184,0.9,100,71,0,220,0,26,11,-1,2
Sergio Duvan Córdova Lezama,22,871084800,Bundesliga,2019/2020,Forward,Augsburg,359,142,217,Venezuela,16,1,3,2,1,1,1,1,0,0,0,6,3,3,4,1,3,0,0,0.75,0.25,0.5,0.63,0.41,180,1,90,22,0,359,0,23,46,-1,7
Sheraldo Becker,25,792288000,Bundesliga,2019/2020,Forward,Union Berlin,536,250,286,Netherlands,13,2,3,0,0,0,2,2,0,0,0,1,1,0,13,5,8,1,0,0.34,0.34,0,0,0,0,2.18,41,41,536,268,0.17,363,19,-1,18
Shinta Karl Appelkamp,19,973036800,Bundesliga,2019/2020,Midfielder,Fortuna Düsseldorf,0,0,0,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sidney Friede,22,892339200,Bundesliga,2019/2020,Midfielder,Hertha BSC,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Simon Falette,28,698457600,Bundesliga,2019/2020,Defender,Eintracht Frankfurt,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,27
Simon Straudi,21,917395200,Bundesliga,2019/2020,Midfielder,Werder Bremen,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Simon Terodde,32,573264000,Bundesliga,2019/2020,Forward,Köln,801,368,433,Germany,23,3,4,3,1,2,1,1,0,0,0,4,3,1,14,5,9,4,0,0.45,0.11,0.34,0.24,0.42,267,1.57,57,35,200,801,0.45,57,146,-1,8
Stefan Bell,28,682992000,Bundesliga,2019/2020,Defender,Mainz 05,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Stefan Ilsanker,31,611452800,Bundesliga,2019/2020,Midfielder,Eintracht Frankfurt,1255,597,658,Austria,18,7,7,2,0,2,1,0,1,0,0,3,1,2,29,11,18,6,0,0.22,0.07,0.14,0,0.27,628,2.08,43,70,209,1255,0.43,139,201,-1,8
Stefan Lainer,27,714873600,Bundesliga,2019/2020,Midfielder,Borussia M'gladbach,2714,1320,1394,Austria,31,15,16,1,0,1,3,1,2,0,0,5,2,3,32,15,17,9,0,0.13,0.1,0.03,0,0.06,2714,1.06,85,88,302,905,0.3,237,151,-1,11
Stefan Posch,23,863568000,Bundesliga,2019/2020,Defender,Hoffenheim,2316,1114,1202,Austria,28,13,14,0,0,0,0,0,0,0,0,7,2,5,34,23,11,9,0,0,0,0,0,0,0,1.32,68,83,257,0,0.35,351,353,53,24
Stefano Russo,20,962236800,Bundesliga,2019/2020,Defender,Augsburg,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Stefanos Kapino,26,763948800,Bundesliga,2019/2020,Goalkeeper,Werder Bremen,90,0,90,Greece,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,23
