full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Mario Gaspar,29,659404800,La Liga,2019/2020,Defender,Villarreal,1961,970,991,Spain,25,11,11,0,0,0,2,0,2,0,0,7,4,3,27,13,14,2,0,0.09,0.09,0,0,0,0,1.24,73,78,981,981,0.09,398,137,106,20
Mario Hermoso,25,803433600,La Liga,2019/2020,Defender,Atlético Madrid,1220,741,479,Spain,17,9,6,0,0,0,0,0,0,0,0,9,6,3,9,6,3,4,1,0,0,0,0,0,0,0.66,136,72,244,0,0.37,394,397,15,26
Mario Rodríguez Ruiz,23,857347200,La Liga,2019/2020,Midfielder,Granada CF,1,0,1,Spain,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,15
Markel Bergara,34,515635200,La Liga,2019/2020,Midfielder,Getafe CF,70,70,0,Spain,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,35,0,2.57,-1,-1,-1,19
Marko Dmitrović,28,696211200,La Liga,2019/2020,Goalkeeper,SD Eibar,3150,1530,1620,Serbia,35,17,18,0,0,0,0,0,0,0,0,10,5,5,49,23,26,3,0,0,0,0,0,0,0,1.4,64,90,1050,0,0.09,268,358,135,19
Martín Aguirregabiria Padilla,24,831686400,La Liga,2019/2020,Defender,Deportivo Alavés,2097,1071,1026,Spain,31,12,11,1,1,0,1,0,1,0,0,8,6,2,37,13,24,6,1,0.09,0.04,0.04,0.08,0,2097,1.59,57,68,300,2097,0.3,237,224,165,7
Martin Braithwaite,29,676080000,La Liga,2019/2020,Forward,FC Barcelona,2337,1192,1145,Denmark,35,13,12,7,3,4,2,1,1,0,1,11,7,4,32,14,18,4,0,0.35,0.08,0.27,0.23,0.31,334,1.23,73,67,584,1169,0.15,56,172,-1,6
Martin Valijent,24,818640000,La Liga,2019/2020,Defender,RCD Mallorca,3185,1710,1475,Slovakia,36,19,17,0,0,0,0,0,0,0,0,5,5,0,56,21,35,6,0,0,0,0,0,0,0,1.58,57,88,531,0,0.17,332,319,164,31
Martín Zubimendi Ibañez,21,912384000,La Liga,2019/2020,Midfielder,Real Sociedad,570,324,246,Spain,9,3,3,0,0,0,0,0,0,0,0,1,1,0,8,4,4,3,0,0,0,0,0,0,0,1.26,71,63,190,0,0.47,304,275,-1,17
Martin Ødegaard,21,913852800,La Liga,2019/2020,Midfielder,Real Sociedad,2533,1262,1271,Norway,31,14,15,4,2,2,6,2,4,0,0,8,5,3,33,14,19,3,0,0.36,0.21,0.14,0.14,0.14,633,1.17,77,82,844,422,0.11,130,40,-1,6
Matheus Fernandes Siqueira,22,899164800,La Liga,2019/2020,Midfielder,Real Valladolid,166,1,165,Brazil,3,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,1.08,83,55,0,0,0,-1,-1,-1,13
Mathías Olivera Miramontes,22,878256000,La Liga,2019/2020,Defender,Getafe CF,1900,756,1144,Uruguay,24,9,12,0,0,0,1,0,1,0,0,11,4,7,18,8,10,7,1,0.05,0.05,0,0,0,0,0.85,106,79,271,1900,0.33,333,211,31,16
Matías Ezequiel Vargas Martin,23,863049600,La Liga,2019/2020,Midfielder,RCD Espanyol,1019,569,450,Argentina,21,5,5,0,0,0,3,1,2,0,0,5,3,2,17,13,4,1,0,0.26,0.26,0,0,0,0,1.5,60,49,1019,340,0.09,389,23,-1,25
Mauro Arambarri,24,812419200,La Liga,2019/2020,Midfielder,Getafe CF,3072,1548,1524,Uruguay,35,17,17,1,1,0,1,1,0,0,0,14,7,7,30,17,13,11,1,0.06,0.03,0.03,0.06,0,3072,0.88,102,88,279,3072,0.32,249,231,-1,10
Maxi Gómez,23,839980800,La Liga,2019/2020,Forward,Valencia CF,2149,1176,973,Uruguay,33,14,11,10,7,3,2,2,0,0,1,8,7,1,29,11,18,5,0,0.5,0.08,0.42,0.54,0.28,215,1.21,74,65,430,1075,0.21,23,154,-1,1
Maxime Gonalons,31,605491200,La Liga,2019/2020,Midfielder,Granada CF,1509,670,839,France,19,8,9,0,0,0,0,0,0,0,0,5,4,1,20,5,15,7,0,0,0,0,0,0,0,1.19,75,79,216,0,0.42,270,282,-1,21
Miguel Alfonso Herrero Javaloyas,31,586137600,La Liga,2019/2020,Midfielder,Real Valladolid,2189,1005,1184,Spain,29,13,14,1,0,1,2,1,1,1,0,11,7,4,20,4,16,6,0,0.12,0.08,0.04,0,0.08,2189,0.82,109,75,365,1095,0.25,241,169,-1,9
Miguel Ángel Atienza Villa,21,927763200,La Liga,2019/2020,Midfielder,SD Eibar,27,0,27,Spain,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,17
Miguel Ángel Guerrero,30,647740800,La Liga,2019/2020,Forward,Leganés,792,373,419,Spain,13,4,5,1,0,1,0,0,0,0,1,5,2,3,10,5,5,0,0,0.11,0,0.11,0,0.21,792,1.14,79,61,0,0,0,148,277,-1,4
Miguel Ángel Leal Díaz,23,854755200,La Liga,2019/2020,Defender,Villarreal,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Miguel Ángel Moyà Rumbo,36,449712000,La Liga,2019/2020,Goalkeeper,Real Sociedad,1170,450,720,Spain,13,5,8,0,0,0,0,0,0,0,0,3,2,1,16,6,10,0,0,0,0,0,0,0,0,1.23,73,90,0,0,0,312,327,103,13
Miguel De La Fuente Escudero,20,936316800,La Liga,2019/2020,Forward,Real Valladolid,229,109,120,Spain,7,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.39,229,33,229,0,0.39,-1,-1,-1,21
Miguel Gutiérrez Ortega,19,996192000,La Liga,2019/2020,Defender,Real Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Miguel Mari Sanchez,23,867628800,La Liga,2019/2020,Forward,SD Eibar,5,5,0,Spain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,26
Mikel Balenziaga,32,573091200,La Liga,2019/2020,Defender,Athletic Club Bilbao,561,155,406,Spain,9,1,5,0,0,0,0,0,0,0,0,2,1,1,9,3,6,1,0,0,0,0,0,0,0,1.44,62,62,561,0,0.16,288,283,149,20
Mikel Merino,24,835401600,La Liga,2019/2020,Midfielder,Real Sociedad,3143,1682,1461,Spain,36,19,16,5,5,0,1,1,0,0,0,9,6,3,41,20,21,9,0,0.17,0.03,0.14,0.27,0,629,1.17,77,87,349,3143,0.26,132,236,-1,5
Mikel Oyarzabal,23,861580800,La Liga,2019/2020,Forward,Real Sociedad,3064,1549,1515,Spain,37,19,17,10,6,4,11,6,5,4,0,9,6,3,42,19,23,4,0,0.62,0.32,0.29,0.35,0.24,306,1.23,73,83,766,279,0.12,50,10,-1,2
Mikel San José,31,612489600,La Liga,2019/2020,Midfielder,Athletic Club Bilbao,354,151,203,Spain,9,1,2,0,0,0,0,0,0,0,0,4,3,1,3,0,3,3,0,0,0,0,0,0,0,0.76,118,39,118,0,0.76,407,254,-1,13
Mikel Vesga,27,734227200,La Liga,2019/2020,Midfielder,Athletic Club Bilbao,1265,428,837,Spain,20,4,9,0,0,0,1,1,0,0,0,5,2,3,15,5,10,3,0,0.07,0.07,0,0,0,0,1.07,84,63,422,1265,0.21,301,175,-1,14
Miquel Parera Pizá,24,832377600,La Liga,2019/2020,Goalkeeper,RCD Mallorca,90,0,90,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,22
Moctar El Hacen El Id,22,881798400,La Liga,2019/2020,Midfielder,Real Valladolid,0,0,0,Mauritania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Modibo Sagnan,21,924048000,La Liga,2019/2020,Forward,Real Sociedad,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mohamed Ezzarfani,22,879552000,La Liga,2019/2020,Midfielder,RCD Espanyol,0,0,0,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mohamed Salisu Abdul Karim,21,924307200,La Liga,2019/2020,Defender,Real Valladolid,2726,1434,1292,Ghana,31,16,14,1,1,0,1,1,0,0,0,10,6,4,28,11,17,4,0,0.07,0.03,0.03,0.06,0,2726,0.92,97,88,682,2726,0.13,245,233,44,10
Moisés Gómez Bordonado,26,772329600,La Liga,2019/2020,Midfielder,Villarreal,2327,1119,1208,Spain,37,12,14,5,5,0,4,3,1,0,0,12,7,5,30,14,16,1,0,0.35,0.15,0.19,0.4,0,465,1.16,78,63,2327,582,0.04,99,86,-1,4
Mouctar Diakhaby,23,850953600,La Liga,2019/2020,Defender,Valencia CF,1439,774,665,France,21,8,7,0,0,0,0,0,0,0,0,5,4,1,20,7,13,5,0,0,0,0,0,0,0,1.25,72,69,288,0,0.31,315,329,107,22
Moussa Wagué,21,907459200,La Liga,2019/2020,Defender,FC Barcelona,90,0,90,Senegal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,25
Mubarak Wakaso,30,648864000,La Liga,2019/2020,Midfielder,Deportivo Alavés,1312,692,620,Ghana,16,8,7,0,0,0,0,0,0,0,0,5,4,1,24,5,19,12,1,0,0,0,0,0,0,1.65,55,82,109,0,0.82,428,342,-1,30
Munas Dabbur,28,705801600,La Liga,2019/2020,Forward,Sevilla FC,24,12,12,Israel,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,-1,-1,-1,22
Munir,24,809913600,La Liga,2019/2020,Forward,Sevilla FC,1252,670,582,Spain,21,9,5,5,1,4,2,0,2,0,0,9,5,4,10,4,6,1,0,0.5,0.14,0.36,0.13,0.62,250,0.72,125,60,1252,626,0.07,34,94,-1,4
Nabil Fekir,27,742953600,La Liga,2019/2020,Forward,Real Betis,2649,1303,1346,France,32,15,16,7,4,3,4,2,2,1,0,4,2,2,48,22,26,10,2,0.37,0.14,0.24,0.28,0.2,378,1.63,55,83,265,662,0.34,68,98,-1,3
Nacho Fernandez,30,632620800,La Liga,2019/2020,Defender,Real Madrid,437,123,314,Spain,6,1,3,1,0,1,0,0,0,0,0,4,2,2,2,0,2,3,0,0.21,0,0.21,0,0.29,437,0.41,219,73,146,0,0.62,85,430,2,15
Nacho Monreal,34,509760000,La Liga,2019/2020,Defender,Real Sociedad,2392,1354,1038,Spain,29,15,12,2,2,0,0,0,0,0,0,7,5,2,31,16,15,3,0,0.08,0,0.08,0.13,0,1196,1.17,77,82,797,0,0.11,186,296,87,8
Nacho Vidal,25,790905600,La Liga,2019/2020,Defender,CA Osasuna,2331,1135,1196,Spain,30,12,14,0,0,0,0,0,0,0,0,11,6,5,31,18,13,5,0,0,0,0,0,0,0,1.2,75,78,466,0,0.19,414,335,95,29
Naïs Djouahra,20,943315200,La Liga,2019/2020,Midfielder,Real Sociedad,27,26,1,France,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3.33,3.33,0,0,0,0,3.33,27,14,0,27,0,-1,-1,-1,15
Nélson Semedo,26,753408000,La Liga,2019/2020,Defender,FC Barcelona,2095,1125,970,Portugal,32,14,10,1,0,1,2,2,0,0,0,13,7,6,22,8,14,2,0,0.13,0.09,0.04,0,0.09,2095,0.95,95,65,1048,1048,0.09,239,144,48,16
Nemanja Gudelj,28,690249600,La Liga,2019/2020,Midfielder,Sevilla FC,1200,402,798,Serbia,24,2,7,0,0,0,0,0,0,0,0,14,6,8,12,3,9,6,0,0,0,0,0,0,0,0.9,100,50,200,0,0.45,262,431,-1,23
Nemanja Maksimović,25,791078400,La Liga,2019/2020,Midfielder,Getafe CF,2898,1461,1437,Serbia,35,17,16,2,0,2,0,0,0,0,0,15,8,7,28,15,13,5,0,0.06,0,0.06,0,0.13,1449,0.87,104,83,580,0,0.16,213,255,-1,6
Nemanja Radoja,27,728956800,La Liga,2019/2020,Midfielder,Levante UD,1994,1091,903,Serbia,26,12,10,1,1,0,0,0,0,0,0,2,2,0,33,14,19,3,0,0.05,0,0.05,0.08,0,1994,1.49,60,77,665,0,0.14,223,285,-1,12
Néstor Alejandro Araújo Razo,28,683424000,La Liga,2019/2020,Defender,Celta de Vigo,2891,1468,1423,Mexico,34,16,16,1,0,1,2,1,1,0,0,11,6,5,38,16,22,10,0,0.09,0.06,0.03,0,0.06,2891,1.18,76,85,289,1446,0.31,250,193,89,10
Neto,31,616809600,La Liga,2019/2020,Goalkeeper,FC Barcelona,180,0,180,Brazil,2,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,23
Nicolás Melamed Ribaudo,19,986947200,La Liga,2019/2020,Midfielder,RCD Espanyol,181,119,62,Spain,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,181,0,0.5,-1,-1,-1,31
Nikola Vukčević,28,692582400,La Liga,2019/2020,Midfielder,Levante UD,1573,734,839,Montenegro,30,9,11,0,0,0,2,1,1,0,0,4,3,1,28,8,20,11,0,0.11,0.11,0,0,0,0,1.6,56,52,143,787,0.63,365,116,-1,24
Nil Garrido,19,985564800,La Liga,2019/2020,Midfielder,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nolito,33,529718400,La Liga,2019/2020,Forward,Celta de Vigo,1222,729,493,Spain,22,8,5,5,4,1,1,1,0,1,0,9,5,4,12,5,7,3,1,0.44,0.07,0.37,0.49,0.18,244,0.88,102,56,407,1222,0.22,31,174,-1,3
Oghenekaro Etebo,24,815875200,La Liga,2019/2020,Forward,Getafe CF,573,267,306,Nigeria,10,3,3,1,1,0,0,0,0,0,0,5,3,2,6,2,4,4,0,0.16,0,0.16,0.34,0,573,0.94,96,57,143,0,0.63,120,281,-1,11
Ohian Sancet Tirapu,20,956620800,La Liga,2019/2020,Midfielder,Athletic Club Bilbao,742,346,396,Spain,17,4,5,1,1,0,1,0,1,0,0,5,4,1,6,1,5,1,0,0.24,0.12,0.12,0.26,0,742,0.73,124,44,742,742,0.12,146,114,-1,10
Oier Olazábal Paredes,30,621734400,La Liga,2019/2020,Goalkeeper,RCD Espanyol,180,180,0,Spain,2,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,-1,-1,-1,18
Oier Sanjurjo Mate,34,517363200,La Liga,2019/2020,Defender,CA Osasuna,2327,1054,1273,Spain,29,13,14,2,1,1,1,1,0,0,0,9,4,5,28,16,12,14,1,0.12,0.04,0.08,0.09,0.07,1164,1.08,83,80,166,2327,0.54,183,216,67,9
Okay Yokuşlu,26,763171200,La Liga,2019/2020,Midfielder,Celta de Vigo,1978,916,1062,Turkey,26,11,13,0,0,0,2,2,0,0,0,9,4,5,25,9,16,6,0,0.09,0.09,0,0,0,0,1.14,79,76,330,989,0.27,276,151,-1,17
Oliver Burke,23,860371200,La Liga,2019/2020,Midfielder,Deportivo Alavés,1420,474,946,Scotland,31,4,10,1,1,0,2,1,1,0,0,5,4,1,21,5,16,2,0,0.19,0.13,0.06,0.19,0,1420,1.33,68,46,710,710,0.13,205,107,-1,5
Óliver Torres Muñoz,25,784425600,La Liga,2019/2020,Midfielder,Sevilla FC,1607,900,707,Spain,28,12,9,3,0,3,3,3,0,0,0,15,9,6,16,7,9,5,0,0.34,0.17,0.17,0,0.38,536,0.9,100,57,321,536,0.28,103,63,-1,5
Óscar Clemente Mues,21,922406400,La Liga,2019/2020,Forward,Atlético Madrid,3,0,3,Spain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,15
Óscar de Marcos,31,608515200,La Liga,2019/2020,Defender,Athletic Club Bilbao,538,228,310,Spain,13,2,4,0,0,0,1,0,1,0,0,3,2,1,6,3,3,1,0,0.17,0.17,0,0,0,0,1,90,41,538,538,0.17,356,68,57,21
Óscar Esau Duarte Gaitán,31,612835200,La Liga,2019/2020,Defender,Levante UD,484,230,254,Costa Rica,8,2,3,0,0,0,0,0,0,0,0,2,2,0,13,3,10,0,0,0,0,0,0,0,0,2.42,37,61,0,0,0,281,297,187,21
Óscar Melendo Jiménez,22,872294400,La Liga,2019/2020,Midfielder,RCD Espanyol,1112,706,406,Spain,24,8,4,0,0,0,0,0,0,0,0,4,2,2,16,13,3,0,0,0,0,0,0,0,0,1.29,70,46,0,0,0,385,420,-1,24
Óscar Plano Pedreño,29,666230400,La Liga,2019/2020,Forward,Real Valladolid,2510,1354,1156,Spain,36,15,13,4,2,2,2,1,1,0,0,12,8,4,26,11,15,6,0,0.22,0.07,0.14,0.13,0.16,628,0.93,97,70,418,1255,0.22,133,188,-1,3
Óscar Rodríguez Arnaiz,22,898992000,La Liga,2019/2020,Midfielder,Leganés,1922,1000,922,Spain,30,11,11,9,5,4,2,2,0,2,0,5,4,1,34,17,17,7,1,0.52,0.09,0.42,0.45,0.39,214,1.59,57,64,240,961,0.37,21,145,-1,1
Ousmane Dembélé,23,863654400,La Liga,2019/2020,Midfielder,FC Barcelona,356,176,180,France,5,1,2,1,1,0,0,0,0,0,0,1,1,0,2,0,2,2,1,0.25,0,0.25,0.51,0,356,0.51,178,71,119,0,0.76,65,289,-1,18
Pablo Chavarría,32,568080000,La Liga,2019/2020,Forward,RCD Mallorca,198,89,109,Argentina,13,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0.91,99,15,198,0,0.45,-1,-1,-1,23
Pablo de Blasis,32,570931200,La Liga,2019/2020,Midfielder,SD Eibar,1590,846,744,Argentina,30,8,7,2,1,1,3,2,1,1,0,8,4,4,28,13,15,1,0,0.28,0.17,0.11,0.11,0.12,795,1.58,57,53,1590,530,0.06,153,64,-1,6
Pablo Gozalbez Gilabert,19,988588800,La Liga,2019/2020,Forward,Valencia CF,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pablo Hervías Ruiz,27,731548800,La Liga,2019/2020,Midfielder,Real Valladolid,1009,583,426,Spain,25,5,4,1,1,0,0,0,0,0,0,7,5,2,12,3,9,1,0,0.09,0,0.09,0.15,0,1009,1.07,84,40,1009,0,0.09,168,288,-1,11
Pablo Lombo Suárez,21,927504000,La Liga,2019/2020,Goalkeeper,Leganés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pablo Martínez Andrés,22,888105600,La Liga,2019/2020,Midfielder,Levante UD,29,10,19,Spain,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,3.1,29,6,0,0,0,-1,-1,-1,19
Pablo Pérez Rico,18,998092800,La Liga,2019/2020,Defender,Sevilla FC,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pablo Piatti,31,607305600,La Liga,2019/2020,Midfielder,RCD Espanyol,53,38,15,Argentina,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.7,53,18,0,0,0,-1,-1,-1,13
Paco Alcácer,26,746668800,La Liga,2019/2020,Forward,Villarreal,930,527,403,Spain,13,7,4,4,3,1,1,1,0,0,0,5,2,3,13,8,5,1,0,0.48,0.1,0.39,0.51,0.22,233,1.26,72,72,930,930,0.1,29,134,-1,5
Pape Cheik Diop Guete,22,870998400,La Liga,2019/2020,Midfielder,Celta de Vigo,593,276,317,Spain,16,3,3,0,0,0,1,1,0,0,0,6,3,3,8,0,8,6,1,0.15,0.15,0,0,0,0,1.21,74,37,99,593,0.91,359,88,-1,25
Pape Diop,22,870998400,La Liga,2019/2020,Midfielder,SD Eibar,2256,1003,1253,Spain,30,11,14,1,0,1,0,0,0,0,0,7,3,4,40,17,23,7,0,0.04,0,0.04,0,0.07,2256,1.6,56,75,322,0,0.28,238,272,-1,10
Pau Francisco Torres,23,853372800,La Liga,2019/2020,Defender,Villarreal,2970,1530,1440,Spain,34,17,16,2,1,1,1,0,1,0,0,11,7,4,43,22,21,6,0,0.09,0.03,0.06,0.06,0.06,1485,1.3,69,87,495,2970,0.18,215,243,117,12
Paulino de la Fuente Gómez,23,867369600,La Liga,2019/2020,Forward,Deportivo Alavés,72,16,56,Spain,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,2.5,36,24,0,0,0,-1,-1,-1,33
Paulo Oliveira,28,694828800,La Liga,2019/2020,Defender,SD Eibar,2089,1128,961,Portugal,26,13,10,1,0,1,0,0,0,0,0,8,4,4,29,14,15,7,1,0.04,0,0.04,0,0.09,2089,1.25,72,80,298,0,0.3,230,360,109,15
Pedro Antonio Porro Sauceda,0,0,La Liga,2019/2020,Forward,Real Valladolid,734,204,530,Spain,13,2,5,0,0,0,0,0,0,0,0,3,1,2,15,4,11,1,0,0,0,0,0,0,0,1.84,49,56,734,0,0.12,358,387,-1,25
Pedro Bigas,30,642729600,La Liga,2019/2020,Defender,SD Eibar,1780,1081,699,Spain,23,12,9,3,2,1,0,0,0,0,0,8,5,3,20,14,6,2,0,0.15,0,0.15,0.17,0.13,593,1.01,89,77,890,0,0.1,124,368,59,5
Pedro León Sánchez Gil,33,533174400,La Liga,2019/2020,Midfielder,SD Eibar,1906,1139,767,Spain,31,14,9,1,1,0,2,2,0,0,0,10,6,4,27,14,13,4,0,0.14,0.09,0.05,0.08,0,1906,1.27,71,61,477,953,0.19,224,147,-1,8
Pere Joan García Bauzà,18,1016755200,La Liga,2019/2020,Goalkeeper,RCD Mallorca,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pere Pons,27,730166400,La Liga,2019/2020,Midfielder,Deportivo Alavés,1068,334,734,Spain,30,2,5,1,0,1,1,0,1,0,0,8,6,2,30,5,25,3,0,0.17,0.08,0.08,0,0.12,1068,2.53,36,36,356,1068,0.25,172,156,-1,12
Pervis Josué Estupiñán Tenorio,22,885340800,La Liga,2019/2020,Defender,CA Osasuna,2977,1484,1493,Ecuador,36,16,16,1,1,0,5,1,4,0,0,9,5,4,44,24,20,9,0,0.18,0.15,0.03,0.06,0,2977,1.33,68,83,331,595,0.27,255,82,127,12
Pione Sisto,25,791856000,La Liga,2019/2020,Forward,Celta de Vigo,884,438,446,Denmark,21,4,4,2,1,1,0,0,0,0,0,6,2,4,12,3,9,2,0,0.2,0,0.2,0.21,0.2,442,1.22,74,42,442,0,0.2,92,402,-1,5
Pol Lozano Vizuete,20,939168000,La Liga,2019/2020,Midfielder,RCD Espanyol,171,96,75,Spain,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.53,171,34,86,0,1.05,-1,-1,-1,17
Portu,28,706406400,La Liga,2019/2020,Midfielder,Real Sociedad,2395,1311,1084,Spain,35,15,10,7,3,4,8,5,3,0,1,7,4,3,30,15,15,5,0,0.56,0.3,0.26,0.21,0.33,342,1.13,80,68,479,299,0.19,60,12,-1,4
Rafael Alcântara do Nascimento,27,729475200,La Liga,2019/2020,Midfielder,Celta de Vigo,2306,1039,1267,Brazil,32,12,15,4,3,1,1,1,0,0,0,10,5,5,32,12,20,5,0,0.2,0.04,0.16,0.26,0.07,577,1.25,72,72,461,2306,0.2,111,223,-1,4
Rafael Jesús Navarro Mazuelos,26,761961600,La Liga,2019/2020,Defender,Deportivo Alavés,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Rafael Obrador Burguera,16,1077580800,La Liga,2019/2020,Defender,RCD Mallorca,3,0,3,Spain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,-1,32
Ramon Olamilekan Azeez,27,724118400,La Liga,2019/2020,Midfielder,Granada CF,1356,738,618,Nigeria,25,7,7,2,1,1,0,0,0,0,0,11,7,4,14,5,9,3,0,0.13,0,0.13,0.12,0.15,678,0.93,97,54,452,0,0.2,140,339,-1,11
Ramón Rodríguez Jiménez,20,937180800,La Liga,2019/2020,Midfielder,FC Barcelona,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Raphaël Varane,27,735696000,La Liga,2019/2020,Defender,Real Madrid,2823,1473,1350,France,32,17,15,2,1,1,1,1,0,0,0,16,9,7,20,11,9,2,0,0.1,0.03,0.06,0.06,0.07,1412,0.64,141,88,1412,2823,0.06,209,235,13,13
Raúl Albiol,34,494640000,La Liga,2019/2020,Defender,Villarreal,3238,1620,1618,Spain,36,18,18,1,0,1,0,0,0,0,0,12,7,5,43,22,21,9,0,0.03,0,0.03,0,0.06,3238,1.2,75,90,360,0,0.25,261,326,94,14
Raúl de Tomás Gómez,25,782352000,La Liga,2019/2020,Forward,RCD Espanyol,1074,520,554,Spain,14,5,6,4,2,2,0,0,0,1,0,2,2,0,12,4,8,5,0,0.34,0,0.34,0.35,0.32,269,1.01,90,77,215,0,0.42,37,257,-1,2
Raúl García,34,521424000,La Liga,2019/2020,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,15,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1
Raúl García Carnero,31,609897600,La Liga,2019/2020,Defender,Real Valladolid,1259,511,748,Spain,16,7,8,0,0,0,1,0,1,0,0,4,2,2,10,4,6,2,0,0.07,0.07,0,0,0,0,0.71,126,79,630,1259,0.14,434,184,18,23
Raúl García de Haro,19,973209600,La Liga,2019/2020,Forward,Real Betis,16,5,11,Spain,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,25
