full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Luca Tremolada,28,691056000,Serie A,2019/2020,Midfielder,Brescia,14,0,14,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,-1,-1,-1,27
Luca Zanimacchia,22,900831600,Serie A,2019/2020,Midfielder,Juventus,119,90,29,Italy,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2.27,40,60,0,0,0,-1,-1,-1,17
Lucas Biglia,34,507456000,Serie A,2019/2020,Midfielder,AC Milan,683,381,302,Argentina,14,5,3,0,0,0,1,1,0,0,0,2,0,2,11,6,5,4,0,0.13,0.13,0,0,0,0,1.45,62,49,171,683,0.53,293,116,-1,15
Lucas Castro,31,608108400,Serie A,2019/2020,Midfielder,SPAL,1032,591,441,Argentina,22,8,4,2,1,1,0,0,0,0,0,3,1,2,15,7,8,2,0,0.17,0,0.17,0.15,0.2,516,1.31,69,47,516,0,0.17,118,343,-1,4
Lucas Felippe Nascimento,20,957337200,Serie A,2019/2020,Midfielder,Hellas Verona,26,3,23,Brazil,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,16
Lucas Gemello,20,962607600,Serie A,2019/2020,Goalkeeper,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lucas Leiva,33,537177600,Serie A,2019/2020,Midfielder,Lazio,1817,1060,757,Brazil,25,13,10,0,0,0,1,1,0,0,0,7,6,1,17,8,9,10,1,0.05,0.05,0,0,0,0,0.84,107,73,182,1817,0.5,393,231,-1,21
Lucas Tolentino Coelho de Lima,22,872665200,Serie A,2019/2020,Midfielder,AC Milan,1101,565,536,Brazil,24,6,6,0,0,0,1,0,1,0,0,8,6,2,13,4,9,7,0,0.08,0.08,0,0,0,0,1.06,85,46,157,1101,0.57,332,191,-1,28
Lucien Agoume,18,1013241600,Serie A,2019/2020,Midfielder,Inter Milan,65,59,6,France,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,2.77,33,22,65,0,1.38,-1,-1,-1,24
Luigi Sepe,29,673686000,Serie A,2019/2020,Goalkeeper,Parma,3060,1530,1530,Italy,34,17,17,0,0,0,0,0,0,0,0,5,4,1,52,22,30,1,0,0,0,0,0,0,0,1.53,59,90,3060,0,0.03,323,323,123,26
Luigi Vitale,32,560415600,Serie A,2019/2020,Defender,Hellas Verona,39,39,0,Italy,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,-1,-1,-1,15
Luis Alberto,27,717663600,Serie A,2019/2020,Midfielder,Lazio,3123,1649,1474,Spain,36,19,17,6,5,1,15,8,7,1,0,11,8,3,34,16,18,5,0,0.61,0.43,0.17,0.27,0.06,521,0.98,92,87,625,208,0.14,121,8,-1,5
Luis Muriel,29,671785200,Serie A,2019/2020,Forward,Atalanta,1244,653,591,Colombia,34,5,5,18,7,11,1,0,1,6,1,9,5,4,13,10,3,1,0,1.37,0.07,1.3,0.96,1.68,69,0.94,96,37,1244,1244,0.07,1,206,-1,2
Luiz Felipe,28,703234800,Serie A,2019/2020,Goalkeeper,Lazio,2029,1035,994,Brazil,26,12,12,1,1,0,1,1,0,0,0,10,7,3,22,9,13,6,0,0.09,0.04,0.04,0.09,0,2029,0.98,92,78,338,2029,0.27,254,252,24,13
Luka Dumancic,21,909475200,Serie A,2019/2020,Defender,Lecce,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Lukáš Haraslín,24,833094000,Serie A,2019/2020,Midfielder,Sassuolo,381,163,218,Slovakia,11,2,2,1,0,1,0,0,0,0,0,1,1,0,5,2,3,1,0,0.24,0,0.24,0,0.41,381,1.18,76,35,381,0,0.24,87,288,-1,14
Lukas Lerager,27,742460400,Serie A,2019/2020,Midfielder,Genoa,1385,682,703,Denmark,21,7,8,1,0,1,1,1,0,0,0,4,3,1,32,10,22,5,0,0.13,0.06,0.06,0,0.13,1385,2.08,43,66,277,1385,0.32,221,225,-1,11
Lyanco,23,854784000,Serie A,2019/2020,Defender,Torino,1181,692,489,Brazil,17,9,6,0,0,0,0,0,0,0,0,2,2,0,24,13,11,5,0,0,0,0,0,0,0,1.83,49,69,236,0,0.38,309,318,162,13
Manolo Gabbiadini,28,691142400,Serie A,2019/2020,Forward,Sampdoria,2039,1143,896,Italy,33,14,10,11,7,4,1,0,1,1,0,8,5,3,35,19,16,2,0,0.53,0.04,0.49,0.55,0.4,185,1.54,58,62,1020,2039,0.09,27,254,-1,1
Manolo Portanova,20,959929200,Serie A,2019/2020,Midfielder,Juventus,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Manuel Lazzari,26,754560000,Serie A,2019/2020,Midfielder,Lazio,2555,1193,1362,Italy,32,14,15,0,0,0,3,2,1,0,0,8,5,3,30,12,18,6,0,0.11,0.11,0,0,0,0,1.06,85,80,426,852,0.21,406,143,-1,25
Manuel Locatelli,22,884246400,Serie A,2019/2020,Midfielder,Sassuolo,2597,1294,1303,Italy,33,15,16,0,0,0,5,3,2,0,0,6,3,3,41,20,21,9,0,0.17,0.17,0,0,0,0,1.42,63,79,289,519,0.31,417,94,-1,26
Marash Kumbulla,20,949996800,Serie A,2019/2020,Defender,Hellas Verona,1959,992,967,Albania,25,12,13,1,1,0,0,0,0,0,0,7,2,5,20,12,8,7,1,0.05,0,0.05,0.09,0,1959,0.92,98,78,280,0,0.32,238,426,20,13
Marcelo Brozović,27,721900800,Serie A,2019/2020,Midfielder,Inter Milan,2703,1182,1521,Croatia,32,13,17,3,2,1,6,1,5,0,0,12,6,6,28,12,16,9,0,0.3,0.2,0.1,0.15,0.06,901,0.93,97,84,300,451,0.3,179,65,-1,9
Marco Alia,20,956732400,Serie A,2019/2020,Goalkeeper,Lazio,0,0,0,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Ballarini,19,985766400,Serie A,2019/2020,Midfielder,Udinese,0,0,0,Italy,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Benassi,25,779007600,Serie A,2019/2020,Midfielder,Fiorentina,976,355,621,Italy,18,3,7,1,0,1,1,0,1,0,0,4,3,1,9,2,7,1,0,0.18,0.09,0.09,0,0.14,976,0.83,108,54,976,976,0.09,187,182,-1,13
Marco Bleve,24,813999600,Serie A,2019/2020,Goalkeeper,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Brescianini,20,948355200,Serie A,2019/2020,Midfielder,AC Milan,24,24,0,Italy,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,-1,-1,-1,18
Marco Calderoni,31,603792000,Serie A,2019/2020,Defender,Lecce,2067,1081,986,Italy,26,12,12,3,1,2,2,1,1,0,0,2,0,2,58,29,29,7,0,0.22,0.09,0.13,0.08,0.18,689,2.53,36,80,295,1034,0.3,148,169,190,5
Marco D'Alessandro,29,666777600,Serie A,2019/2020,Midfielder,SPAL,787,515,272,Italy,15,7,3,2,2,0,0,0,0,0,0,0,0,0,14,11,3,1,1,0.23,0,0.23,0.35,0,394,1.6,56,52,394,0,0.23,91,391,-1,3
Marco Mancosu,31,588236400,Serie A,2019/2020,Midfielder,Lecce,2444,1325,1119,Italy,33,16,12,14,6,8,2,2,0,9,2,1,0,1,61,33,28,3,0,0.59,0.07,0.52,0.41,0.64,175,2.25,40,74,815,1222,0.11,22,209,-1,1
Marco Meneghetti,19,978336000,Serie A,2019/2020,Goalkeeper,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Molla,0,0,Serie A,2019/2020,Goalkeeper,Bologna,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Olivieri,21,930726000,Serie A,2019/2020,Midfielder,Juventus,27,18,9,Italy,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,-1,-1,-1,20
Marco Parolo,35,475488000,Serie A,2019/2020,Midfielder,Lazio,1692,612,1080,Italy,29,6,11,1,0,1,0,0,0,0,0,9,6,3,22,9,13,8,0,0.05,0,0.05,0,0.08,1692,1.17,77,58,212,0,0.43,232,396,-1,12
Marco Pompetti,20,958978800,Serie A,2019/2020,Midfielder,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marco Silvestri,29,667900800,Serie A,2019/2020,Goalkeeper,Hellas Verona,3150,1530,1620,Italy,35,17,18,0,0,0,0,0,0,0,0,9,4,5,37,18,19,2,0,0,0,0,0,0,0,1.06,85,90,1575,0,0.06,354,423,37,24
Marco Sportiello,28,705481200,Serie A,2019/2020,Goalkeeper,Atalanta,525,345,180,Italy,6,3,2,0,0,0,0,0,0,0,0,2,1,1,5,4,1,0,0,0,0,0,0,0,0,0.86,105,88,0,0,0,303,304,12,23
Mario Balotelli,29,650444400,Serie A,2019/2020,Forward,Brescia,1417,809,608,Italy,19,9,7,5,1,4,0,0,0,0,0,3,2,1,27,13,14,7,1,0.32,0,0.32,0.11,0.59,283,1.71,52,75,177,0,0.51,60,294,-1,3
Mario Mandžukić,34,517042800,Serie A,2019/2020,Forward,Juventus,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mario Pašalić,25,792316800,Serie A,2019/2020,Midfielder,Atalanta,2426,1224,1202,Croatia,35,15,15,9,7,2,5,2,3,0,0,9,4,5,32,19,13,6,0,0.52,0.19,0.33,0.51,0.15,270,1.19,76,69,404,485,0.22,57,72,-1,5
Mário Rui Silva Duarte,29,675327600,Serie A,2019/2020,Defender,Napoli,1968,968,1000,Portugal,24,11,11,0,0,0,2,1,1,0,0,2,1,1,32,14,18,9,0,0.09,0.09,0,0,0,0,1.46,62,82,219,984,0.41,380,171,111,24
Mariusz Stępiński,25,800262000,Serie A,2019/2020,Forward,Hellas Verona,697,310,387,Poland,21,3,4,3,1,2,1,0,1,0,0,6,3,3,7,4,3,4,1,0.52,0.13,0.39,0.29,0.47,232,0.9,100,33,139,697,0.65,40,117,-1,6
Márk Kosznovszky,18,1019026800,Serie A,2019/2020,Midfielder,Parma,0,0,0,Hungary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marko Janković,25,805273200,Serie A,2019/2020,Midfielder,SPAL,111,75,36,Montenegro,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1.62,56,19,111,0,0.81,-1,-1,-1,23
Marko Pajač,27,737103600,Serie A,2019/2020,Midfielder,Genoa,758,354,404,Croatia,11,4,4,0,0,0,0,0,0,0,0,2,1,1,16,4,12,1,0,0,0,0,0,0,0,1.9,47,69,758,0,0.12,295,307,-1,20
Marko Pjaca,25,799743600,Serie A,2019/2020,Midfielder,Juventus,0,0,0,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marko Rog,25,806137200,Serie A,2019/2020,Midfielder,Cagliari,2329,1113,1216,Croatia,30,13,15,1,1,0,1,1,0,0,0,7,3,4,40,20,20,10,0,0.08,0.04,0.04,0.08,0,2329,1.55,58,78,233,2329,0.39,256,243,-1,12
Marlon Santos,24,810457200,Serie A,2019/2020,Defender,Sassuolo,1819,850,969,Brazil,23,10,11,0,0,0,0,0,0,0,0,5,2,3,30,13,17,8,0,0,0,0,0,0,0,1.48,61,79,227,0,0.4,416,418,115,27
Marten de Roon,29,670233600,Serie A,2019/2020,Midfielder,Atalanta,2717,1513,1204,Netherlands,35,16,13,2,1,1,5,4,1,0,0,10,5,5,36,21,15,12,0,0.23,0.17,0.07,0.06,0.07,1359,1.19,75,78,226,543,0.4,205,90,-1,10
Martín Cáceres,33,544777200,Serie A,2019/2020,Defender,Fiorentina,2358,1188,1170,Uruguay,27,14,13,1,0,1,0,0,0,0,0,11,7,4,23,10,13,10,1,0.04,0,0.04,0,0.08,2358,0.88,103,87,236,0,0.38,257,295,13,16
Martin Palumbo,18,1015315200,Serie A,2019/2020,Midfielder,Udinese,0,0,0,Norway,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Martin Škrtel,35,471945600,Serie A,2019/2020,Defender,Atalanta,0,0,0,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Marvin Zeegelaar,29,650444400,Serie A,2019/2020,Defender,Udinese,592,161,431,Netherlands,13,1,5,0,0,0,1,1,0,0,0,5,1,4,7,5,2,3,0,0.15,0.15,0,0,0,0,1.06,85,46,197,592,0.46,283,101,38,21
Massimiliano Mangraviti,22,885628800,Serie A,2019/2020,Midfielder,Brescia,974,654,320,Italy,13,7,4,0,0,0,0,0,0,0,0,1,1,0,26,12,14,2,0,0,0,0,0,0,0,2.4,37,75,487,0,0.18,352,388,-1,26
Mateo Musacchio,29,651654000,Serie A,2019/2020,Defender,AC Milan,1467,731,736,Argentina,18,9,8,0,0,0,0,0,0,0,0,7,4,3,19,6,13,5,1,0,0,0,0,0,0,1.17,77,82,245,0,0.37,330,330,68,25
Matias Fonseca,19,984384000,Serie A,2019/2020,Forward,Inter Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matías Vecino,28,683017200,Serie A,2019/2020,Midfielder,Inter Milan,1280,631,649,Uruguay,20,7,7,2,2,0,2,1,1,0,0,7,4,3,12,5,7,4,0,0.28,0.14,0.14,0.29,0,640,0.84,107,64,320,640,0.28,140,112,-1,14
Mato Jajalo,32,580546800,Serie A,2019/2020,Midfielder,Udinese,1651,1044,607,Bosnia and Herzegovina,26,12,7,0,0,0,0,0,0,0,0,10,8,2,25,15,10,8,1,0,0,0,0,0,0,1.36,66,64,206,0,0.44,356,356,-1,19
Matteo Cardinalli,19,993711600,Serie A,2019/2020,Goalkeeper,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matteo Darmian,30,628588800,Serie A,2019/2020,Defender,Parma,2685,1352,1333,Italy,33,15,15,1,0,1,1,1,0,0,0,6,4,2,44,17,27,6,0,0.07,0.03,0.03,0,0.07,2685,1.47,61,81,448,2685,0.2,265,262,112,10
Matteo Gabbia,20,940489200,Serie A,2019/2020,Midfielder,AC Milan,678,316,362,Italy,9,3,3,0,0,0,0,0,0,0,0,2,2,0,8,3,5,1,0,0,0,0,0,0,0,1.06,85,75,678,0,0.13,334,336,-1,26
Matteo Lovato,20,950515200,Serie A,2019/2020,Defender,Hellas Verona,8,8,0,Italy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,29
Matteo Pessina,23,861606000,Serie A,2019/2020,Midfielder,Hellas Verona,2487,1243,1244,Italy,35,13,14,7,4,3,0,0,0,0,0,10,5,5,35,17,18,7,0,0.25,0,0.25,0.29,0.22,355,1.27,71,71,355,0,0.25,84,310,-1,2
Matteo Politano,26,744361200,Serie A,2019/2020,Forward,Napoli,997,396,601,Italy,26,4,7,2,2,0,2,0,2,0,0,7,4,3,11,2,9,1,0,0.36,0.18,0.18,0.45,0,499,0.99,91,38,997,499,0.09,115,78,-1,10
Matteo Raspa,18,998377200,Serie A,2019/2020,Goalkeeper,Sampdoria,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matteo Scozzarella,32,581497200,Serie A,2019/2020,Midfielder,Parma,926,492,434,Italy,16,7,5,0,0,0,3,2,1,0,0,4,4,0,12,5,7,2,0,0.29,0.29,0,0,0,0,1.17,77,58,463,309,0.19,365,24,-1,20
Matteo Soncin,19,985766400,Serie A,2019/2020,Goalkeeper,AC Milan,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Matthijs de Ligt,20,934441200,Serie A,2019/2020,Defender,Juventus,2448,1172,1276,Netherlands,29,13,13,4,2,2,0,0,0,0,0,9,6,3,28,11,17,5,0,0.15,0,0.15,0.15,0.14,612,1.03,87,84,490,0,0.18,134,368,35,4
Mattia Bani,26,755510400,Serie A,2019/2020,Defender,Bologna,2211,1117,1094,Italy,27,13,13,4,3,1,0,0,0,0,0,1,0,1,37,17,20,13,1,0.16,0,0.16,0.24,0.08,553,1.51,60,82,170,0,0.53,131,438,120,6
Mattia Caldara,26,768121200,Serie A,2019/2020,Defender,Atalanta,959,502,457,Italy,14,6,5,0,0,0,1,1,0,0,0,4,3,1,12,6,6,1,0,0.09,0.09,0,0,0,0,1.13,80,69,959,959,0.09,282,167,55,21
Mattia Compagnon,18,1005033600,Serie A,2019/2020,Midfielder,Udinese,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mattia De Sciglio,27,719564400,Serie A,2019/2020,Defender,Juventus,470,118,352,Italy,9,2,4,0,0,0,0,0,0,0,0,4,1,3,2,0,2,1,0,0,0,0,0,0,0,0.38,235,52,470,0,0.19,367,366,2,30
Mattia Destro,29,669456000,Serie A,2019/2020,Forward,Genoa,328,196,132,Italy,13,2,1,0,0,0,0,0,0,0,0,2,2,0,6,3,3,2,0,0,0,0,0,0,0,1.65,55,25,164,0,0.55,428,436,-1,19
Mattia Perin,27,721382400,Serie A,2019/2020,Goalkeeper,Genoa,1890,990,900,Italy,21,11,10,0,0,0,0,0,0,0,0,5,3,2,36,19,17,1,0,0,0,0,0,0,0,1.71,53,90,1890,0,0.05,287,278,144,16
Mattia Sandri,19,986367600,Serie A,2019/2020,Midfielder,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mattia Sprocati,27,735980400,Serie A,2019/2020,Midfielder,Parma,578,250,328,Italy,20,2,2,1,1,0,0,0,0,0,0,2,2,0,9,4,5,0,0,0.16,0,0.16,0.36,0,578,1.4,64,29,0,0,0,129,361,-1,11
Mattia Valoti,26,747298800,Serie A,2019/2020,Midfielder,SPAL,1531,735,796,Italy,27,9,9,3,1,2,1,1,0,0,0,2,1,1,26,12,14,7,0,0.24,0.06,0.18,0.12,0.23,510,1.53,59,57,219,1531,0.41,111,222,-1,2
Mattia Viviani,19,968050800,Serie A,2019/2020,Midfielder,Brescia,340,74,266,Italy,8,0,3,0,0,0,0,0,0,0,0,2,2,0,12,0,12,0,0,0,0,0,0,0,0,3.18,28,43,0,0,0,286,268,-1,17
Mattia Zaccagni,25,803286000,Serie A,2019/2020,Midfielder,Hellas Verona,2125,913,1212,Italy,34,12,14,2,2,0,5,2,3,0,0,8,3,5,30,14,16,5,0,0.3,0.21,0.08,0.2,0,1063,1.27,71,63,425,425,0.21,200,57,-1,10
Mattias Svanberg,21,915523200,Serie A,2019/2020,Midfielder,Bologna,1048,630,418,Sweden,25,8,4,1,1,0,2,1,1,0,0,0,0,0,24,12,12,2,0,0.26,0.17,0.09,0.14,0,1048,2.06,44,42,524,524,0.17,197,88,-1,12
Mauro Vigorito,30,643359600,Serie A,2019/2020,Goalkeeper,Lecce,422,180,242,Italy,5,2,2,0,0,0,0,0,0,0,0,1,1,0,8,1,7,1,0,0,0,0,0,0,0,1.71,53,84,422,0,0.21,308,308,146,23
Maximiliano Olivera,28,699782400,Serie A,2019/2020,Defender,Fiorentina,8,8,0,Uruguay,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,31
Maya Yoshida,31,588409200,Serie A,2019/2020,Defender,Sampdoria,1186,466,720,Japan,14,5,8,0,0,0,1,0,1,0,0,2,2,0,19,6,13,1,0,0.08,0.08,0,0,0,0,1.44,62,85,1186,1186,0.08,272,196,108,16
Mehdi Bourabia,28,681548400,Serie A,2019/2020,Midfielder,Sassuolo,921,608,313,France,17,7,3,1,0,1,2,2,0,0,0,2,2,0,18,11,7,7,1,0.29,0.2,0.1,0,0.29,921,1.76,51,54,132,461,0.68,174,60,-1,10
Mehdi Pascal Marcel Léris,22,895906800,Serie A,2019/2020,Midfielder,Sampdoria,500,194,306,France,15,0,3,1,0,1,1,1,0,0,0,1,1,0,11,2,9,0,0,0.36,0.18,0.18,0,0.29,500,1.98,45,33,0,500,0,112,85,-1,8
Memeh Caleb Okoli,19,995007600,Serie A,2019/2020,Defender,Atalanta,0,0,0,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Merih Demiral,22,889084800,Serie A,2019/2020,Defender,Juventus,418,309,109,Turkey,6,3,2,1,0,1,1,1,0,0,0,1,1,0,3,2,1,1,0,0.43,0.22,0.22,0,0.83,418,0.65,139,70,418,418,0.22,97,52,5,10
Mert Müldür,21,923126400,Serie A,2019/2020,Defender,Sassuolo,1267,611,656,Turkey,24,7,6,2,1,1,1,0,1,0,0,3,1,2,22,16,6,4,0,0.21,0.07,0.14,0.15,0.14,634,1.56,58,53,317,1267,0.28,136,208,128,7
Michel Ndary Adopo,0,0,Serie A,2019/2020,Midfielder,Torino,2,2,0,France,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,24
Michele Cerofolini,21,915436800,Serie A,2019/2020,Goalkeeper,Fiorentina,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Michele Laraspata,19,991465200,Serie A,2019/2020,Defender,Lecce,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Miguel Veloso,34,516178800,Serie A,2019/2020,Midfielder,Hellas Verona,2816,1343,1473,Portugal,34,15,17,3,2,1,4,4,0,0,0,9,4,5,33,16,17,6,0,0.22,0.13,0.1,0.13,0.06,939,1.05,85,83,469,704,0.19,183,118,-1,7
Mihael Onișa,20,953107200,Serie A,2019/2020,Midfielder,Torino,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Milan Badelj,31,604396800,Serie A,2019/2020,Midfielder,Fiorentina,1593,790,803,Croatia,22,10,10,1,1,0,0,0,0,0,0,6,3,3,25,14,11,3,1,0.06,0,0.06,0.11,0,1593,1.41,64,72,531,0,0.17,215,372,-1,14
Milan Škriniar,25,792489600,Serie A,2019/2020,Defender,Inter Milan,2628,1111,1517,Slovakia,32,13,17,0,0,0,0,0,0,0,0,11,5,6,29,12,17,9,1,0,0,0,0,0,0,0.99,91,82,292,0,0.31,322,291,27,22
Miralem Pjanić,30,639039600,Serie A,2019/2020,Midfielder,Juventus,2286,983,1303,Bosnia and Herzegovina,30,11,17,3,2,1,6,1,5,0,0,11,7,4,26,8,18,10,0,0.35,0.24,0.12,0.18,0.07,762,1.02,88,76,229,381,0.39,167,45,-1,7
Mirko Antonucci,21,921139200,Serie A,2019/2020,Midfielder,Roma,81,81,0,Italy,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.11,81,41,81,0,1.11,-1,-1,-1,22
Mirko Valdifiori,34,514454400,Serie A,2019/2020,Midfielder,SPAL,1399,700,699,Italy,22,8,7,0,0,0,3,1,2,0,0,3,1,2,26,16,10,5,0,0.19,0.19,0,0,0,0,1.67,54,64,280,466,0.32,402,70,-1,20
Mitchell Dijks,27,729244800,Serie A,2019/2020,Defender,Bologna,1008,468,540,Netherlands,13,6,6,0,0,0,0,0,0,0,0,1,1,0,16,6,10,4,0,0,0,0,0,0,0,1.43,63,78,252,0,0.36,427,433,107,26
Mohamed Bahlouli,20,950774400,Serie A,2019/2020,Midfielder,Sampdoria,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Mohamed Fares,24,824371200,Serie A,2019/2020,Defender,SPAL,423,225,198,Algeria,8,2,3,0,0,0,0,0,0,0,0,1,0,1,7,2,5,2,0,0,0,0,0,0,0,1.49,60,53,212,0,0.43,271,287,118,13
Morten Thorsby,24,831279600,Serie A,2019/2020,Midfielder,Sampdoria,1866,713,1153,Norway,24,8,13,1,0,1,1,0,1,0,0,5,2,3,33,12,21,9,1,0.1,0.05,0.05,0,0.08,1866,1.59,57,78,207,1866,0.43,234,234,-1,9
Mouhamadou Fallou Mbacke Sarr,23,852451200,Serie A,2019/2020,Goalkeeper,Bologna,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Musa Barrow,21,911030400,Serie A,2019/2020,Forward,Bologna,1539,888,651,Gambia,25,9,6,9,4,5,4,2,2,1,1,1,0,1,24,13,11,1,0,0.76,0.23,0.53,0.41,0.69,171,1.4,64,62,1539,385,0.06,19,48,-1,1
