full_name,age,birthday,league,season,position,Current Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer
Nanitamo Ikone,22,894067200,Ligue 1,2019/2020,Midfielder,Lille,2075,1214,861,France,28,15,11,3,1,2,6,4,2,1,0,12,9,3,17,7,10,6,0,0.39,0.26,0.13,0.07,0.21,692,0.74,122,74,346,346,0.26,119,28,-1,3
Nathan N'Goumou Minpole,20,952992000,Ligue 1,2019/2020,Midfielder,Toulouse,8,8,0,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,24
Nathanaël Mbuku,18,1016236800,Ligue 1,2019/2020,Forward,Reims,390,175,215,France,11,1,2,0,0,0,0,0,0,0,0,5,3,2,5,2,3,0,0,0,0,0,0,0,0,1.15,78,35,0,0,0,325,321,-1,21
Nelson Sissoko,23,857692800,Ligue 1,2019/2020,Defender,Saint-Étienne,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nemanja Radonjić,24,824342400,Ligue 1,2019/2020,Forward,Olympique Marseille,873,483,390,Serbia,21,5,3,5,2,3,1,1,0,0,0,10,3,7,5,3,2,3,0,0.62,0.1,0.52,0.37,0.69,175,0.52,175,42,291,873,0.31,16,132,-1,4
Neymar,28,697248000,Ligue 1,2019/2020,Forward,PSG,1322,782,540,Brazil,15,9,6,13,6,7,6,2,4,4,1,9,5,4,10,8,2,4,1,1.29,0.41,0.89,0.69,1.17,102,0.68,132,88,331,220,0.27,2,11,-1,2
Nianzou Tanguy Kouassi,18,1023408000,Ligue 1,2019/2020,Defender,PSG,451,162,289,France,6,2,2,2,0,2,0,0,0,0,0,3,2,1,5,0,5,1,0,0.4,0,0.4,0,0.62,226,1,90,75,451,0,0.2,32,244,60,9
Nicholas Opoku,22,871257600,Ligue 1,2019/2020,Defender,Amiens SC,630,360,270,Ghana,7,4,3,0,0,0,0,0,0,0,0,3,1,2,8,6,2,1,0,0,0,0,0,0,0,1.14,79,90,630,0,0.14,236,227,84,17
Nicolas De Roussel de Préville,29,663292800,Ligue 1,2019/2020,Forward,Bordeaux,2002,850,1152,France,24,10,13,6,4,2,4,1,3,1,0,6,4,2,26,9,17,4,0,0.45,0.18,0.27,0.42,0.16,334,1.17,77,83,501,501,0.18,61,61,-1,4
Nicolás Gaitán,32,572572800,Ligue 1,2019/2020,Midfielder,Lille,50,30,20,Argentina,4,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,-1,-1,-1,13
Nicolas Isimat-Mirin,28,690163200,Ligue 1,2019/2020,Defender,Toulouse,1260,540,720,France,14,6,8,1,0,1,0,0,0,0,0,0,0,0,29,10,19,4,0,0.07,0,0.07,0,0.13,1260,2.07,43,90,315,0,0.29,166,243,161,9
Nicolas Lemaître,23,853027200,Ligue 1,2019/2020,Goalkeeper,Reims,90,0,90,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,18
Nicolas Louis Marcel Cozza,21,915753600,Ligue 1,2019/2020,Defender,Montpellier,556,402,154,France,7,4,2,0,0,0,0,0,0,0,0,3,3,0,3,1,2,1,0,0,0,0,0,0,0,0.49,185,79,556,0,0.16,292,290,4,18
Nicolas Pallois,32,559008000,Ligue 1,2019/2020,Defender,Nantes,1890,1080,810,France,21,12,9,0,0,0,0,0,0,0,0,9,7,2,19,7,12,10,0,0,0,0,0,0,0,0.9,99,90,189,0,0.48,362,379,43,26
Niels Nkounkou,19,973036800,Ligue 1,2019/2020,Defender,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Noah Crétier,18,1005696000,Ligue 1,2019/2020,Defender,Nice,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nolan Mbemba,25,793152000,Ligue 1,2019/2020,Midfielder,Reims,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Nolan Roux,32,573177600,Ligue 1,2019/2020,Forward,Nîmes,588,340,248,France,7,4,3,2,1,1,0,0,0,0,0,2,2,0,8,4,4,0,0,0.31,0,0.31,0.26,0.36,294,1.22,74,84,0,0,0,49,228,-1,6
Nuno da Costa,29,666144000,Ligue 1,2019/2020,Forward,Strasbourg,518,352,166,Cape Verde,14,3,1,1,0,1,0,0,0,0,0,4,1,3,8,4,4,4,0,0.17,0,0.17,0,0.54,518,1.39,65,37,130,0,0.69,98,342,-1,7
Opa N'Guette,26,773625600,Ligue 1,2019/2020,Forward,Metz,1843,1007,836,Senegal,26,13,10,5,5,0,2,1,1,0,0,8,3,5,23,12,11,1,0,0.34,0.1,0.24,0.45,0,369,1.12,80,71,1843,922,0.05,64,130,-1,2
Otávio,25,792288000,Ligue 1,2019/2020,Midfielder,Bordeaux,2213,1080,1133,Brazil,25,12,13,2,2,0,3,1,2,0,0,6,4,2,25,10,15,6,0,0.2,0.12,0.08,0.17,0,1107,1.02,89,89,369,738,0.24,159,107,-1,8
Oumar Solet Bomawoko,20,949881600,Ligue 1,2019/2020,Defender,Olympique Lyonnais,8,0,8,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,-1,-1,-1,15
Pablo Martinez,31,604022400,Ligue 1,2019/2020,Defender,Nîmes,2340,1260,1080,France,26,14,12,2,2,0,1,1,0,0,0,7,5,2,39,14,25,5,1,0.12,0.04,0.08,0.14,0,1170,1.5,60,90,468,2340,0.19,158,207,132,9
Pablo Nascimento Castro,29,677462400,Ligue 1,2019/2020,Defender,Bordeaux,2175,1095,1080,Brazil,25,13,12,4,2,2,0,0,0,0,0,6,4,2,26,10,16,2,0,0.17,0,0.17,0.16,0.17,544,1.08,84,87,1088,0,0.08,97,369,72,6
Pablo Sarabia,28,705542400,Ligue 1,2019/2020,Midfielder,PSG,1164,634,530,Spain,21,7,6,4,3,1,3,3,0,0,0,10,8,2,7,2,5,1,0,0.54,0.23,0.31,0.43,0.17,291,0.54,166,55,1164,388,0.08,51,36,-1,6
Papa Ndiaga Yade,20,947030400,Ligue 1,2019/2020,Midfielder,Metz,2,2,0,Senegal,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,24
Pape Cheik Diop Guete,22,870998400,Ligue 1,2019/2020,Midfielder,Olympique Lyonnais,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Patrick Burner,24,829180800,Ligue 1,2019/2020,Defender,Nice,1432,755,677,France,20,8,7,1,0,1,1,0,1,0,0,3,2,1,24,12,12,6,1,0.13,0.06,0.06,0,0.13,1432,1.51,60,72,239,1432,0.38,175,176,135,8
Paul Baysse,32,579916800,Ligue 1,2019/2020,Defender,Bordeaux,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Paul Bernardoni,23,861321600,Ligue 1,2019/2020,Goalkeeper,Nîmes,2204,1170,1034,France,25,13,12,0,0,0,0,0,0,0,0,6,5,1,38,14,24,0,0,0,0,0,0,0,0,1.55,58,88,0,0,0,360,360,141,24
Paul Delecroix,31,592790400,Ligue 1,2019/2020,Goalkeeper,Metz,135,45,90,France,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2.67,34,68,0,0,0,-1,-1,-1,15
Paul Lasne,31,600912000,Ligue 1,2019/2020,Midfielder,Brest,1224,467,757,France,19,5,9,2,2,0,1,0,1,0,0,7,5,2,19,4,15,1,0,0.22,0.07,0.15,0.39,0,612,1.4,64,64,1224,1224,0.07,110,167,-1,9
Pedro Mendes,29,654739200,Ligue 1,2019/2020,Defender,Montpellier,1378,702,676,Portugal,16,8,8,1,1,0,0,0,0,0,0,4,3,1,16,5,11,10,1,0.07,0,0.07,0.13,0,1378,1.04,86,86,138,0,0.65,165,286,65,7
Pépé Bonet Kapambu,17,1045094400,Ligue 1,2019/2020,Goalkeeper,Rennes,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Percy Prado Ruiz,24,821577600,Ligue 1,2019/2020,Midfielder,Nantes,184,90,94,France,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,1.96,46,61,184,0,0.49,-1,-1,-1,12
Petar Škuletić,30,646617600,Ligue 1,2019/2020,Forward,Montpellier,103,4,99,Serbia,5,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1.75,52,21,0,0,0,-1,-1,-1,21
Pierre Kalulu Kyatengwa,20,960163200,Ligue 1,2019/2020,Defender,Olympique Lyonnais,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pierre Lees Melou,27,738288000,Ligue 1,2019/2020,Midfielder,Nice,2253,1251,1002,France,26,14,11,5,3,2,6,6,0,0,0,4,2,2,32,17,15,5,0,0.44,0.24,0.2,0.22,0.18,451,1.28,70,87,451,376,0.2,83,32,-1,3
Pierre-Daniel N'Guinda N'Diffon,24,835056000,Ligue 1,2019/2020,Defender,Monaco,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Pierrick Capelle,33,545443200,Ligue 1,2019/2020,Midfielder,Angers SCO,1748,1037,711,France,24,12,8,1,1,0,2,2,0,0,0,9,5,4,27,13,14,7,0,0.15,0.1,0.05,0.09,0,1748,1.39,65,73,250,874,0.36,192,127,-1,10
Pierrick Valdivia,32,577324800,Ligue 1,2019/2020,Midfielder,Nîmes,68,58,10,France,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2.65,34,34,0,0,0,-1,-1,-1,25
Pietro Pellegri,19,984787200,Ligue 1,2019/2020,Forward,Monaco,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Predrag Rajković,24,815097600,Ligue 1,2019/2020,Goalkeeper,Reims,2430,1260,1170,Serbia,27,14,13,0,0,0,0,0,0,0,0,12,8,4,17,7,10,1,0,0,0,0,0,0,0,0.63,143,90,2430,0,0.04,321,315,8,11
Presnel Kimpembe,24,808272000,Ligue 1,2019/2020,Defender,PSG,1224,739,485,France,16,8,6,0,0,0,0,0,0,0,0,8,6,2,11,6,5,6,0,0,0,0,0,0,0,0.81,111,77,204,0,0.44,240,241,28,20
Prince-Désir Gouano,26,756691200,Ligue 1,2019/2020,Defender,Amiens SC,270,180,90,France,3,2,1,0,0,0,0,0,0,0,0,1,1,0,3,2,1,0,0,0,0,0,0,0,0,1,90,90,0,0,0,-1,-1,-1,26
Quentin Boisgard,23,858556800,Ligue 1,2019/2020,Midfielder,Toulouse,1150,630,520,France,20,8,5,1,0,1,1,1,0,0,0,3,2,1,22,10,12,1,0,0.16,0.08,0.08,0,0.17,1150,1.72,52,58,1150,1150,0.08,157,153,-1,10
Quentin Cornette,26,758764800,Ligue 1,2019/2020,Forward,Amiens SC,342,106,236,France,13,1,2,0,0,0,2,1,1,0,0,3,1,2,3,1,2,0,0,0.53,0.53,0,0,0,0,0.79,114,26,0,171,0,248,4,-1,19
Rachid Alioui,28,708825600,Ligue 1,2019/2020,Forward,Angers SCO,1564,944,620,Morocco,28,11,6,6,3,3,1,0,1,0,0,12,7,5,20,8,12,1,0,0.4,0.06,0.35,0.29,0.44,261,1.15,78,56,1564,1564,0.06,41,175,-1,1
Racine Coly,24,818380800,Ligue 1,2019/2020,Defender,Nice,651,303,348,Senegal,10,3,5,1,0,1,0,0,0,0,0,2,2,0,11,2,9,5,2,0.14,0,0.14,0,0.26,651,1.52,59,65,130,0,0.69,114,279,136,7
Rafael,30,647481600,Ligue 1,2019/2020,Defender,Olympique Lyonnais,701,295,406,Brazil,13,4,5,0,0,0,0,0,0,0,0,3,2,1,8,2,6,3,0,0,0,0,0,0,0,1.03,88,54,234,0,0.39,233,234,63,16
Rafik Guitane,21,927676800,Ligue 1,2019/2020,Midfielder,Rennes,14,12,2,France,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,-1,14
Raoul Bellanova,20,958521600,Ligue 1,2019/2020,Defender,Bordeaux,63,0,63,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4.29,21,63,0,0,0,-1,-1,-1,18
Raphael Dias Belloli,24,824256000,Ligue 1,2019/2020,Forward,Rennes,1695,903,792,Brazil,22,10,10,5,4,1,3,2,1,1,0,7,2,5,15,10,5,4,0,0.42,0.16,0.27,0.4,0.11,339,0.8,113,77,424,565,0.21,57,79,-1,3
Rayan Aït Nouri,19,991785600,Ligue 1,2019/2020,Defender,Angers SCO,1287,772,515,France,17,10,6,0,0,0,2,2,0,0,0,7,5,2,17,5,12,3,0,0.14,0.14,0,0,0,0,1.19,76,76,429,644,0.21,363,92,96,22
Rayan Philippe,19,972259200,Ligue 1,2019/2020,Forward,Dijon,29,29,0,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,-1,-1,-1,17
Régis Gurtner,33,534384000,Ligue 1,2019/2020,Goalkeeper,Amiens SC,2520,1260,1260,France,28,14,14,0,0,0,0,0,0,0,0,5,3,2,48,22,26,0,0,0,0,0,0,0,0,1.71,53,90,0,0,0,282,280,148,18
Reinildo Isnard Mandava,26,759110400,Ligue 1,2019/2020,Defender,Lille,1107,567,540,Mozambique,16,6,6,0,0,0,0,0,0,0,0,7,6,1,12,5,7,4,0,0,0,0,0,0,0,0.98,92,69,277,0,0.33,390,389,52,18
Rémi Oudin,23,848275200,Ligue 1,2019/2020,Forward,Bordeaux,1964,1047,917,France,26,11,10,4,2,2,3,2,1,0,0,12,7,5,14,8,6,1,0,0.32,0.14,0.18,0.17,0.2,491,0.64,140,76,1964,655,0.05,89,94,-1,5
Rémi Walter,25,798854400,Ligue 1,2019/2020,Midfielder,Nice,54,54,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,-1,-1,-1,30
Renato Sanches,22,871862400,Ligue 1,2019/2020,Midfielder,Lille,1482,819,663,Portugal,19,9,7,3,2,1,1,0,1,0,0,9,6,3,14,6,8,3,0,0.24,0.06,0.18,0.22,0.14,494,0.85,106,78,494,1482,0.18,91,181,-1,4
Renaud Cohade,35,465264000,Ligue 1,2019/2020,Midfielder,Metz,768,303,465,France,12,4,5,1,1,0,0,0,0,0,0,2,1,1,15,6,9,3,0,0.12,0,0.12,0.3,0,768,1.76,51,64,256,0,0.35,125,348,-1,8
Renaud Emond,28,691891200,Ligue 1,2019/2020,Forward,Nantes,291,80,211,Belgium,6,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0.62,146,49,291,0,0.31,234,225,-1,11
Renaud Ripart,27,732067200,Ligue 1,2019/2020,Forward,Nîmes,2031,984,1047,France,24,11,12,4,3,1,2,0,2,2,0,6,4,2,37,13,24,0,0,0.27,0.09,0.18,0.27,0.09,508,1.64,55,85,0,1016,0,93,145,-1,2
Rene Krhin,30,643248000,Ligue 1,2019/2020,Midfielder,Nantes,325,153,172,Slovenia,8,2,2,0,0,0,0,0,0,0,0,2,2,0,3,1,2,0,0,0,0,0,0,0,0,0.83,108,41,0,0,0,228,249,-1,16
Riza Durmisi,26,757987200,Ligue 1,2019/2020,Defender,Nice,160,57,103,Denmark,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1.69,53,40,0,0,0,-1,-1,-1,31
Robert Berič,29,677116800,Ligue 1,2019/2020,Forward,Saint-Étienne,409,228,181,Slovenia,11,2,2,1,1,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0.22,0,0.22,0.39,0,409,1.1,82,37,0,0,0,73,284,-1,5
Roli Pereira de Sa,23,850176000,Ligue 1,2019/2020,Midfielder,Nantes,5,0,5,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-1,-1,-1,15
Romain Amalfitano,30,620179200,Ligue 1,2019/2020,Midfielder,Dijon,1693,1070,623,France,26,11,7,1,1,0,1,1,0,0,0,6,5,1,23,11,12,5,0,0.11,0.05,0.05,0.08,0,1693,1.22,74,65,339,1693,0.27,184,202,-1,7
Romain Del Castillo,24,828057600,Ligue 1,2019/2020,Forward,Rennes,1243,786,457,France,21,9,5,2,2,0,5,3,2,1,0,7,3,4,8,6,2,2,0,0.51,0.36,0.14,0.23,0,622,0.58,155,59,622,249,0.14,111,13,-1,5
Romain Hamouma,33,543974400,Ligue 1,2019/2020,Forward,Saint-Étienne,864,521,343,France,14,6,3,6,3,3,1,1,0,0,0,2,1,1,19,8,11,3,1,0.73,0.1,0.63,0.52,0.79,144,1.98,45,62,288,864,0.31,10,131,-1,2
Romain Perraud,22,874886400,Ligue 1,2019/2020,Defender,Brest,1670,856,814,France,20,10,9,0,0,0,1,1,0,0,0,4,3,1,26,10,16,1,0,0.05,0.05,0,0,0,0,1.4,64,84,1670,1670,0.05,373,197,116,21
Romain Philippoteaux,32,573264000,Ligue 1,2019/2020,Midfielder,Nîmes,2000,1131,869,France,27,13,10,5,2,3,2,2,0,0,0,7,5,2,31,12,19,3,0,0.32,0.09,0.23,0.16,0.31,400,1.4,65,74,667,1000,0.14,71,143,-1,1
Romain Salin,35,459907200,Ligue 1,2019/2020,Goalkeeper,Rennes,360,180,180,France,4,2,2,0,0,0,0,0,0,0,0,1,0,1,4,2,2,1,0,0,0,0,0,0,0,1,90,90,360,0,0.25,294,292,58,13
Romain Thomas,32,582076800,Ligue 1,2019/2020,Defender,Angers SCO,2342,1281,1061,France,27,15,12,1,1,0,2,1,1,0,0,12,7,5,29,12,17,4,0,0.12,0.08,0.04,0.07,0,2342,1.11,81,87,586,1171,0.15,211,154,79,7
Rony Lopes,24,820108800,Ligue 1,2019/2020,Midfielder,Monaco,81,81,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3.33,27,81,0,0,0,-1,-1,-1,22
Ruben Aguilar,27,735782400,Ligue 1,2019/2020,Defender,Monaco,1067,569,498,France,19,6,5,0,0,0,2,2,0,0,0,5,3,2,15,11,4,4,2,0.17,0.17,0,0,0,0,1.27,71,56,178,534,0.51,303,71,105,27
Ruben Gabrielsen,28,700185600,Ligue 1,2019/2020,Defender,Toulouse,657,297,360,Norway,8,4,4,0,0,0,0,0,0,0,0,1,0,1,15,9,6,1,1,0,0,0,0,0,0,2.05,44,82,329,0,0.27,231,215,160,11
Rubén Pardo Gutiérrez,27,719712000,Ligue 1,2019/2020,Midfielder,Bordeaux,184,65,119,Spain,6,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0.49,0,0.49,0,0.76,184,2.45,37,31,0,0,0,-1,-1,-1,9
Rúnar Alex Rúnarsson,25,793065600,Ligue 1,2019/2020,Goalkeeper,Dijon,899,449,450,Iceland,11,4,5,0,0,0,0,0,0,0,0,0,0,0,15,6,9,0,0,0,0,0,0,0,0,1.5,60,82,0,0,0,328,322,133,10
Ryad Boudebouz,30,635385600,Ligue 1,2019/2020,Midfielder,Saint-Étienne,1605,716,889,Algeria,24,9,11,1,0,1,4,2,2,1,0,4,3,1,24,8,16,0,0,0.28,0.22,0.06,0,0.1,1605,1.35,67,67,0,401,0,170,43,-1,9
Sacha Boey,19,968803200,Ligue 1,2019/2020,Defender,Rennes,168,19,149,France,5,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,2,1,0,0,0,0,0,0,0,1.07,84,34,168,0,0.54,-1,-1,-1,18
Sacha Semaoun,19,981504000,Ligue 1,2019/2020,Forward,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sada Thioub,25,801964800,Ligue 1,2019/2020,Forward,Angers SCO,1505,838,667,France,23,9,6,1,1,0,2,2,0,0,0,10,6,4,15,9,6,3,0,0.18,0.12,0.06,0.11,0,1505,0.9,100,65,502,753,0.18,174,109,-1,9
Saîf-Eddine Khaoui,25,798940800,Ligue 1,2019/2020,Midfielder,Olympique Marseille,99,81,18,France,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,99,0,0.91,-1,-1,-1,14
Salomon Sambia,23,842054400,Ligue 1,2019/2020,Midfielder,Montpellier,579,242,337,France,17,2,3,1,0,1,1,1,0,0,0,5,4,1,12,4,8,4,1,0.31,0.16,0.16,0,0.27,579,1.87,48,34,116,579,0.78,106,81,-1,8
Sam Sanna,21,920851200,Ligue 1,2019/2020,Midfielder,Toulouse,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Saman Ghoddos,26,752284800,Ligue 1,2019/2020,Forward,Amiens SC,229,203,26,Sweden,5,2,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0.39,0,0.39,0,3.46,229,0.39,229,46,229,0,0.39,-1,-1,-1,9
Sambou Sissoko,21,925171200,Ligue 1,2019/2020,Midfielder,Reims,29,22,7,France,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,-1,19
Sami Ben Amar,22,888796800,Ligue 1,2019/2020,Forward,Nîmes,12,0,12,France,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,-1,-1,17
Sami Lahssaini,21,906076800,Ligue 1,2019/2020,Midfielder,Metz,0,0,0,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Samuel Grandsir,23,839980800,Ligue 1,2019/2020,Forward,Brest,1500,822,678,France,24,10,7,3,1,2,1,1,0,0,0,5,4,1,22,8,14,0,0,0.24,0.06,0.18,0.11,0.27,500,1.32,68,63,0,1500,0,92,186,-1,6
Samuel Kalu Ojim,22,872553600,Ligue 1,2019/2020,Forward,Bordeaux,1359,649,710,Nigeria,20,7,8,1,0,1,1,0,1,0,0,3,2,1,17,6,11,4,0,0.13,0.07,0.07,0,0.13,1359,1.13,80,68,340,1359,0.26,161,161,-1,11
Samuel Moutoussamy,23,839808000,Ligue 1,2019/2020,Midfielder,Nantes,509,132,377,France,18,0,3,0,0,0,0,0,0,0,0,9,6,3,6,0,6,0,0,0,0,0,0,0,0,1.06,85,28,0,0,0,335,335,-1,22
Sanasi Sy,21,923184000,Ligue 1,2019/2020,Defender,Amiens SC,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sanjin Prcić,26,753753600,Ligue 1,2019/2020,Midfielder,Strasbourg,77,0,77,Bosnia and Herzegovina,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.17,77,26,0,0,0,-1,-1,-1,21
Sehrou Guirassy,24,826588800,Ligue 1,2019/2020,Forward,Amiens SC,1927,1040,887,France,23,12,11,9,5,4,2,1,1,3,1,5,3,2,32,18,14,6,0,0.51,0.09,0.42,0.43,0.41,214,1.49,60,84,321,964,0.28,24,148,-1,1
Senou Coulibaly,25,778636800,Ligue 1,2019/2020,Defender,Dijon,669,252,417,France,10,4,5,0,0,0,0,0,0,0,0,1,0,1,13,7,6,0,0,0,0,0,0,0,0,1.75,51,67,0,0,0,285,324,152,25
Sergi Palencia Hurtado,24,827539200,Ligue 1,2019/2020,Defender,Saint-Étienne,471,162,309,Spain,6,2,4,0,0,0,0,0,0,0,0,1,0,1,6,3,3,2,0,0,0,0,0,0,0,1.15,79,79,236,0,0.38,279,271,89,21
Sergio Rico,26,746841600,Ligue 1,2019/2020,Goalkeeper,PSG,180,90,90,Spain,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,2,45,90,0,0,0,-1,-1,-1,16
Seydou Sy,24,818726400,Ligue 1,2019/2020,Goalkeeper,Monaco,0,0,0,Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sidy Sarr,24,833932800,Ligue 1,2019/2020,Midfielder,Nîmes,1157,438,719,Senegal,22,4,8,0,0,0,2,2,0,0,0,5,3,2,21,4,17,6,0,0.16,0.16,0,0,0,0,1.63,55,53,193,579,0.47,257,82,-1,20
Simon Brady Ngapandouetnbu,16,1070496000,Ligue 1,2019/2020,Goalkeeper,Olympique Marseille,0,0,0,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1
Sofiane Alakouch,22,901670400,Ligue 1,2019/2020,Midfielder,Nîmes,1406,753,653,France,17,9,8,0,0,0,0,0,0,0,0,4,3,1,23,6,17,3,0,0,0,0,0,0,0,1.47,61,83,469,0,0.19,270,267,-1,19
Souleyman Doumbia,23,843523200,Ligue 1,2019/2020,Defender,Angers SCO,540,270,270,Côte d'Ivoire,6,3,3,0,0,0,1,0,1,0,0,4,3,1,2,0,2,1,0,0.17,0.17,0,0,0,0,0.33,270,90,540,540,0.17,239,66,1,14
Souleymane Camara,37,409363200,Ligue 1,2019/2020,Forward,Montpellier,150,41,109,Senegal,13,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0.6,150,12,0,0,0,-1,-1,-1,16
Stanley Nsoki,21,923616000,Ligue 1,2019/2020,Midfielder,Nice,1272,814,458,France,17,9,5,0,0,0,1,0,1,0,0,3,1,2,17,11,6,3,0,0.07,0.07,0,0,0,0,1.2,75,75,424,1272,0.21,222,172,-1,18
